,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,Lit. Theory Put to the Test: A Comparative Literary Analysis of American Judicial Tests and French Judicial Discourse [article],"Lasser, Mitchel de S.-O.-l'E (Cited 42 times)","Harvard Law Review, Vol. 111, Issue 3 (January 1998), pp. 689-770",19,na,23," Comparative Law, Judges, Courts, Criminal Law and Procedure, Human Rights Law"
0,Comparative Law and Comparative Literature: A Project in Progress [article],"Lasser, Mitchel de S.-O.-l'E (Cited 42 times)","Utah Law Review, Vol. 1997, Issue 2 (1997), pp. 471-524",17,na,15," Comparative Law, Literature, Jurisprudence"
0,Do Judges Deploy Policy [article],"Lasser, Mitchel de S.-O.-l'E (Cited 42 times)","Cardozo Law Review, Vol. 22, Issues 3-4 (March 2001), pp. 863-900",6,na,2," Judges, Comparative Law, Common Law"
