,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,An Empirical Analysis of CEO Employment Contracts: What Do Top Executives Bargain For [article],"Schwab, Stewart J. (Cited 1523 times); Thomas, Randall S. (Cited 1804 times)","Washington and Lee Law Review, Vol. 63, Issue 1 (Winter 2006), pp. 231-270",56,na,37," Contracts, Corporations, Employment, Covenants, Employment Practice, Trade Regulation, Arbitration"
0,Reasonable Accomodation of Workplace Disabilities [article],"Schwab, Stewart J. (Cited 1523 times); Willborn, Steven L. (Cited 413 times)","William and Mary Law Review, Vol. 44, Issue 3 (February 2003), pp. 1197-1284",51,na,20," Disability, Affirmative Action, Civil Rights, Employment Practice, Discrimination, Employment Discrimination, Pregnancy"
0,Megafirms [article],"Thomas, Randall S. (Cited 1804 times); Schwab, Stewart J. (Cited 1523 times); Hansen, Robert G. (Cited 113 times)","North Carolina Law Review, Vol. 80, Issue 1 (December 2001), pp. 115-198",42,na,7," Legal Profession, Defenses, Real Estate, Securities"
0,Wrongful Discharge Law and the Search for Third-Party Effects [article],"Schwab, Stewart J. (Cited 1523 times)","Texas Law Review, Vol. 74, Issue 7 (June 1996), pp. 1943-1978",41,na,9," Wrongful Discharge, Employment Practice, Constitutional Law, Employment, Employment-At-Will, Interest, Labor Law, Privacy, Public Policy, Retaliatory Discharge"
0,Predicting the Future of Employment Law: Reflecting or Refracting Market Forces [article],"Schwab, Stewart J. (Cited 1523 times)","Indiana Law Journal , Vol. 76, Issue 1 (Winter 2001), pp. 29-48",29,na,5," Employment, Administration Law, Age, Regulation, Securities, States, Violence"
0,The Cathedral at Twenty-Five: Citations and Impressions [article],"Krier, James E. (Cited 1558 times); Schwab, Stewart J. (Cited 1523 times)","Yale Law Journal, Vol. 106, Issue 7 (May 1997), pp. 2121-2148",28,na,18," Legal Analysis and Writing, Jurisprudence, Feminism"
0,"Union Raids, Union Democracy, and the Market for Union Control [article]","Schwab, Stewart J. (Cited 1523 times)","University of Illinois Law Review, Vol. 1992, Issue 2 (1992), pp. 367-416",22,na,3," Democracy, Titles, Elections"
0,The Diversity of Contingent Workers and the Need for Nuanced Policy [article],"Schwab, Stewart J. (Cited 1523 times)","Washington and Lee Law Review, Vol. 52, Issue 3 (1995), pp. 915-936",18,na,3," Employment, Labor, Employment Practice, Labor Law"
0,"Coase, Rents, and Opportunity Costs [comments]","Schwab, Stewart J. (Cited 1523 times)","Wayne Law Review, Vol. 38, Issue 1 (Fall 1991), pp. 55-74",9,na,2," Costs, Economics, Jurisprudence, Liability"
0,Splitting Logs: An Empirical Perspective on Employment Discrimination Settlements [article],"Schwab, Stewart J. (Cited 1523 times); Heise, Michael (Cited 1994 times)","Cornell Law Review, Vol. 96, Issue 4 (May 2011), pp. 931-956",8,na,8," Discrimination, Dispute Resolution, Employment, Employment Discrimination, Settlements, Employment Practice, Confidentiality, Hanging"
0,Coase's Twin Towers: The Relation between the Nature of the Firm and the Problem of Social Cost [article],"Schwab, Stewart J. (Cited 1523 times)","Journal of Corporation Law, Vol. 18, Issue 2 (Winter 1993), pp. 359-370",8,na,6," Economics, Intellectual Property Law, Jurisprudence, Labor Law"
0,Limited-Domain Positivism as an Empirical Proposition [article],"Schwab, Stewart J. (Cited 1523 times)","Cornell Law Review, Vol. 82, Issue 5 , pp. 1111-1122",5,na,1," Constitutional Law, Jurisprudence, Legal Positivism"
0,Foreword: The Restatement of Employment Law Project [article],"Estreicher, Samuel (Cited 1797 times); Bodie, Matthew T. (Cited 368 times); Harper, Michael C. (Cited 489 times); Schwab, Stewart J. (Cited 1523 times)","Cornell Law Review, Vol. 100, Issue 6 (September 2015), pp. 1245-1254",5,na,25," Employment, Employment Practice, Law and Society, Legislation"
0,Law-and-Economics Approaches to Labour and Employment Law [article],"Schwab, Stewart J. (Cited 1523 times)","International Journal of Comparative Labour Law and Industrial Relations, Vol. 33, Issue 1 (March 2017), pp. 115-144",2,na,na," Constitutions, Social Security, Economics, Law and Economics, Law, Methodology Of, Sociological Jurisprudence"
0,"Empirical Studies: How Do Discrimination Cases Fare in Court - Proceedings of the 2003 Annual Meeting of the Association of American Law Schools, Section on Employment Discrimination [comments]","Lillard, Monique C. (Cited 55 times); Colker, Ruth (Cited 1921 times); Schwab, Stewart J. (Cited 1523 times)","Employee Rights and Employment Policy Journal, Vol. 7, Issue 2 (2003), pp. 533-546",1,na,7," Discrimination, Employment, Employment Discrimination, Schools, Courts, Employment Practice, Race, Sex, Law and Society"
0,Studying Labor Law and Human Resources in Rhode Island [comments],"Schwab, Stewart J. (Cited 1523 times)","Roger Williams University Law Review, Vol. 7, Issue 2 (Spring 2002), pp. 383-398",1,na,2," Admiralty Law, Environment, International Law, Law of the Sea, Natural Resources Law, Water, Biography, Race and Ethnicity, Sentencing"
0,The Realities of Constitutional Tort Litigation [article],"Eisenberg, Theodore (Cited 6193 times); Schwab, Stewart J. (Cited 1523 times)","Cornell Law Forum, Vol. 13, Issue 1 (June 1986), pp. 7-12",na,na,1," Attorneys, Civil Rights, Fees, Torts, Government"
0,Employment Life Cycles and the Employment-at-Will Doctrine [article],"Schwab, Stewart J. (Cited 1523 times)","Cornell Law Forum, Vol. 20, Issue 3 (March 1994), pp. 7-12",na,na,2," Employment, Employment-At-Will, Labor Law"
0,A Note from the Dean [comments],"Schwab, Stewart J. (Cited 1523 times)","Cornell Law Forum, Vol. 31, Issue 1 (Summer 2003), pp. 1-1",na,na,na," Dispute Resolution, Employment Practice, Law and Society, Administration Law, Agriculture Law, Environment, Regulation, Business Organizations, Practice and Procedure, Securities Law"
0,A Note from the Dean [comments],"Schwab, Stewart J. (Cited 1523 times)","Cornell Law Forum, Vol. 31, Issue 2 (Fall/Winter 2004), pp. 1-1",na,na,na," Education, Curriculum, Legal Analysis and Writing, Legal Education"
0,A Note from the Dean [comments],"Schwab, Stewart J. (Cited 1523 times)","Cornell Law Forum, Vol. 31, Issue 3 (Spring 2005), pp. 1-1",na,na,na," Education, Legal Education, Students, Debt"
0,Peace through Law: An Introduction from the Dean [comments],"Schwab, Stewart J. (Cited 1523 times)","Cornell Law Forum, Vol. 32, Issue 1 (Summer 2005), pp. 1-2",na,na,1," Judges, Judiciary, Legal Education, Commitment, Students"
0,A Note from the Dean [comments],"Schwab, Stewart J. (Cited 1523 times)","Cornell Law Forum, Vol. 32, Issue 2 (Fall/Winter 2005), pp. 1-1",na,na,na," Fundraising, Professional Ethics, Students, Teachers"
0,A Note from the Dean [notes],"Schwab, Stewart J. (Cited 1523 times)","Cornell Law Forum, Vol. 32, Issue 3 (Spring 2006), pp. 1-1",na,na,na," Education, Students, International Law"
0,A Note from the Dean [notes],"Schwab, Stewart J. (Cited 1523 times)","Cornell Law Forum, Vol. 33, Issue 1 (Summer/Fall 2006), pp. 2-3",na,na,na," Child Abuse, Testimony, Partnerships, Age, Commerce, Electronic Commerce"
0,A Note from the Dean [notes],"Schwab, Stewart J. (Cited 1523 times)","Cornell Law Forum, Vol. 33, Issue 2 (Winter 2007), pp. 2-3",na,na,na," Insurance, Investment, Human Rights, Human Rights Law"
0,A Note from the Dean [notes],"Schwab, Stewart J. (Cited 1523 times)","Cornell Law Forum, Vol. 33, Issue 3 (Spring/Summer 2007), pp. 2-3",na,na,na,na
0,A Note from the Dean [notes],"Schwab, Stewart J. (Cited 1523 times)","Cornell Law Forum, Vol. 34, Issue 1 (Fall 2007), pp. 2-3",na,na,na," Investment, Insurance, Estate Planning"
0,A Note from the Dean [notes],"Schwab, Stewart J. (Cited 1523 times)","Cornell Law Forum, Vol. 34, Issue 2 (Spring 2008), pp. 2-3",na,na,na," Advertising, Attorneys, Animals, Industry, Regulation"
0,A Note from the Dean [notes],"Schwab, Stewart J. (Cited 1523 times)","Cornell Law Forum, Vol. 34, Issue 3 (Fall 2008), pp. 2-3",na,na,na," Partnerships, Public Relations, Corporations"
0,A Note from the Dean [notes],"Schwab, Stewart J. (Cited 1523 times)","Cornell Law Forum, Vol. 35, Issue 1 (Spring 2009), pp. 2-3",na,na,na," Retirement, International Law, Family Law, Legal Education"
0,A Note from the Dean [notes],"Schwab, Stewart J. (Cited 1523 times)","Cornell Law Forum, Vol. 35, Issue 2 (Fall 2009), pp. 2-3",na,na,na," Retirement, Women"
0,From the Dean [comments],"Schwab, Stewart J. (Cited 1523 times)","Cornell Law Forum, Vol. 37, Issue 2 (Fall 2011), pp. 2-3",na,na,na," Education, Biography, International Law"
0,From the Dean [comments],"Schwab, Stewart J. (Cited 1523 times)","Cornell Law Forum, Vol. 38, Issue 1 (Spring 2012), pp. 2-3",na,na,na,na
0,From the Dean [comments],"Schwab, Stewart J. (Cited 1523 times)","Cornell Law Forum, Vol. 38, Issue 2 (Fall 2012), pp. 2-3",na,na,na,na
0,From the Dean [comments],"Schwab, Stewart J. (Cited 1523 times)","Cornell Law Forum, Vol. 39, Issue 1 (Spring 2013), pp. 2-3",na,na,na,na
0,A Note from the Dean [notes],"Schwab, Stewart J. (Cited 1523 times)","Cornell Law Forum, Vol. 39, Issue 2 (Fall 2013), pp. 2-3",na,na,na,na
0,A Note from the Dean [comments],"Schwab, Stewart J. (Cited 1523 times)","Cornell Law Forum, Vol. 40, Issue 1 (Spring 2014), pp. 2-3",na,na,1," Evidence, Insurance, Insurance Law, Religion, Human Rights"
0,Panel Discussion of the Excuse Factory [article],"Schwab, Stewart J. (Cited 1523 times)","Kansas Journal of Law & Public Policy, Vol. 8, Issue 3 (1998-1999), pp. 53-55",na,na,na," Contracts, Employment, Indian Law, Labor, Regulation, Unemployment, Unions"
