,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,"Subsidies, Countervailing Duties and Antidumping After the Tokyo Round [article]","Barcelo, John J. (Cited 39 times)","Cornell International Law Journal, Vol. 13, Issue 2 (Summer 1980), pp. 257-290",39,na,6," Subsidies, Environment, Industry, International Trade, Trade Regulation"
0,Cornell Law School in Paris [article],"Barcelo, John J. (Cited 39 times)","Cornell Law Forum, Vol. 21, Issue 3 (March 1995), pp. 9-12",na,na,na," International Law, Curriculum"
