,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,Negligent Accounting and the Limits of Instrumental Tort Reform [article],"Siliciano, John A. (Cited 323 times)","Michigan Law Review, Vol. 86, Issue 8 (August 1988), pp. 1929-1980",77,6,7," Accounting, Tort Reform, Agency, Liability, Torts"
0,Corporate Behavior and the Social Efficiency of Tort Law [article],"Siliciano, John A. (Cited 323 times)","Michigan Law Review, Vol. 85, Issue 8 (August 1987), pp. 1820-1864",56,1,na," Corporations, Torts, Negligence, Costs, Economics"
0,Mass Torts and the Rhetoric Class [article],"Siliciano, John A. (Cited 323 times)","Cornell Law Review, Vol. 80, Issue 4 , pp. 990-1013",51,1,3," Torts, Bankruptcy Law, Judges"
0,"Wealth, Equity, and the Unitary Medical Malpractice Standard [article]","Siliciano, John A. (Cited 323 times)","Virginia Law Review, Vol. 77, Issue 3 (April 1991), pp. 439-488",47,1,1," Equity, Malpractice, Medical Jurisprudence, Medical Malpractice, Torts, Ethics, Health, Politics, Research, Medical Care"
0,The Minor's Right of Privacy: Limitations on State Action after Danforth and Carey [notes],"Siliciano, John A. (Cited 323 times)","Columbia Law Review, Vol. 77, Issue 8 (December 1977), pp. 1216-1246",45,2,7," Privacy, Right of Privacy, State Action, Abortion, Informed Consent, Minors"
0,Universal Health Care and the Continued Reliance on Custom in Determining Medical Malpractice [article],"Henderson, James A. Jr. (Cited 3085 times); Siliciano, John A. (Cited 323 times)","Cornell Law Review, Vol. 79, Issue 6 , pp. 1382-1404",44,1,11," Health, Malpractice, Medical Malpractice, Jury, Practice and Procedure"
0,Fighting with Angry Women: A Response to Lasson [comments],"Siliciano, John A. (Cited 323 times)","Journal of Legal Education, Vol. 42, Issue 3 (1992), pp. 461-464",3,na,2," Domestic Relations, Law and Society, International Law, Women, Intellectual Property Law"
0,A Campfire of the Mind [article],"Siliciano, John A. (Cited 323 times)","Cornell Law Forum, Vol. 22, Issue 2 (November 1995), pp. 9-14",na,na,na," Environment, Race, Evidence, Military Law, Terrorism"
