,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,Would a Trump Self-Pardon Precipitate a Constitutional Crisis [comments],"Dorf, Michael","Cornell Law Forum, Vol. 43, Issue 2 (Fall 2017), pp. 24-27",na,na,22," President/Executive Department, Criminal Law and Procedure, Fourteenth Amendment, Sentencing and Punishment, Constitutional Law"
0,Disaggregating Campus Speech [article],"Dorf, Michael","Cornell Law Forum, Vol. 44, Issue 1 (Spring 2018), pp. 20-23",na,na,7," Education, Education Law, First Amendment, Environment, Harassment"
