Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
A Critical Guide to the Second Amendment [article],"Reynolds, Glenn Harlan (Cited 1385 times)",1350,"Tennessee Law Review, Vol. 62, Issue 3 (Spring 1995), pp. 461-512",62 Tenn. L. Rev. 461 (Spring 1995),"Second Amendment, Firearms, Judges, Right to Bear Arms",184,23,214
"Lower Court Readings of Lopez, or What If the Supreme Court Held a Constitutional Revolution and Nobody Came [article]","Reynolds, Glenn H. (Cited 1385 times); Denning, Brannon P. (Cited 1247 times)",1350,"Wisconsin Law Review, Vol. 2000, Issue 2 (2000), pp. 369-402",2000 Wis. L. Rev. 369 (2000),"Revolution, Commerce, Commerce Clause, Constitutional Law",86,na,1
The Proper Scope of the Copyright and Patent Power [article],"Merges, Robert P. (Cited 3961 times); Reynolds, Glenn Harlan (Cited 1385 times)",1350,"Harvard Journal on Legislation, Vol. 37, Issue 1 (Winter 2000), pp. 45-68",37 Harv. J. on Legis. 45 (Winter 2000),"Copyright, Intellectual Property Law, Intellectual Property Law, Term Limits",74,na,31
Chaos and the Court [misc],"Reynolds, Glenn Harlan (Cited 1385 times)",1350,"Columbia Law Review, Vol. 91, Issue 1 (January 1991), pp. 110-117",91 Colum. L. Rev. 110 (1991),na,68,1,5
Rulings and Resistance: The New Commerce Clause Jurisprudence Encounters the Lower Courts [article],"Denning, Brannon P. (Cited 1247 times); Reynolds, Glenn H. (Cited 1385 times)",1350,"Arkansas Law Review, Vol. 55, Issue 4 (2002-2003), pp. 1253-1312",55 Ark. L. Rev. 1253 (2002-2003),"Commerce, Commerce Clause, Courts, Judges, Jurisprudence, Constitutional Law, Revolution",67,3,9
Taking Federalism Seriously: Lopez and the Partial-Birth Abortion Ban Act [article],"Kopel, David B. (Cited 1072 times); Reynolds, Glenn H. (Cited 1385 times)",1350,"Connecticut Law Review, Vol. 30, Issue 1 (Fall 1997), pp. 59-116",30 Conn. L. Rev. 59 (1997-1998),"Abortion, Federalism, Congress, Constitutional Law, Fourteenth Amendment, Medical Jurisprudence",64,na,30
The Second Amendment and States' Rights: A Thought Experiment [article],"Reynolds, Glenn Harlan (Cited 1385 times); Kates, Don B. (Cited 274 times)",1350,"William and Mary Law Review, Vol. 36, Issue 5 (August 1995), pp. 1737-1768",36 Wm. & Mary L. Rev. 1737 (1994-1995),"Second Amendment, States, Courts, Firearms, Right to Bear Arms",57,na,58
Comfortable Penumbral [article],"Denning, Brannon P. (Cited 1247 times); Reynolds, Glenn Harlan (Cited 1385 times)",1350,"Boston University Law Review, Vol. 77, Issue 5 (December 1997), pp. 1089-1120",77 B.U. L. Rev. 1089 (1997),"Constitutional Law, Criminal Law, Firearms, Right to Bear Arms, Right to Counsel, Self-Defense, Reproduction, Privacy",45,na,5
The Right to Keep and Bear Arms under the Tennessee Constitution: A Case Study in Civic Republican Thought [article],"Reynolds, Glenn Harlan (Cited 1385 times)",1350,"Tennessee Law Review, Vol. 61, Issue 2 (Winter 1994), pp. 647-674",61 Tenn. L. Rev. 647 (1993-1994),"Courts, Firearms, Right to Bear Arms, Jurisprudence, Regulation, Liberty, Second Amendment, States",42,na,11
"Sex, Lies and Jurisprudence: Robert Bork, Griswold and the Philosophy of Original Understanding [article]","Reynolds, Glenn Harlan (Cited 1385 times)",1350,"Georgia Law Review, Vol. 24, Issue 4 (Summer 1990), pp. 1045-1114",24 Ga. L. Rev. 1045 (1989-1990),"Constitutional Law, Jurisprudence, Philosophy, Sex, Judges",40,na,7
"Heller, High Water (Mark) - Lower Courts and the New Right to Keep and Bear Arms [article]","Denning, Brannon P. (Cited 1247 times); Reynolds, Glenn H. (Cited 1385 times)",1350,"Hastings Law Journal , Vol. 60, Issue 6 (2008-2009), pp. 1245-1268",60 Hastings L.J. 1245 (2008-2009),"Courts, Water Law, Second Amendment, Self-Defense",39,1,5
Is Democracy Like Sex [article],"Reynolds, Glenn Harlan (Cited 1385 times)",1350,"Vanderbilt Law Review, Vol. 48, Issue 6 (November 1995), pp. 1635-1662",48 Vand. L. Rev. 1635 (November 1995),"Democracy, Jurisprudence, Sex, Environmental Justice, European Union, Law and Society, Politics",39,na,8
What Hath Raich Wrought - Five Takes [article],"Reynolds, Glenn H. (Cited 1385 times); Denning, Brannon P. (Cited 1247 times)",1350,"Lewis & Clark Law Review, Vol. 9, Issue 4 (Winter 2005), pp. 915-934",9 Lewis & Clark L. Rev. 915 (2005),na,39,na,2
Legal Problems of Nanotechnology: An Overview [article],"Fiedler, Frederick A. (Cited 36 times); Reynolds, Glenn H. (Cited 1385 times)",1350,"Southern California Interdisciplinary Law Journal, Vol. 3, Issue 2 (Winter 1994), pp. 593-630",3 S. Cal. Interdisc. L.J. 593 (1993-1994),"Nanotechnology, Futures, Legal Profession, Science and Technology",36,na,26
Penumbral Reasoning on the Right [article],"Reynolds, Glenn H. (Cited 1385 times)",1350,"University of Pennsylvania Law Review, Vol. 140, Issue 4 (April 1992), pp. 1333-1348",140 U. Pa. L. Rev. 1333 (1991-1992),"Privacy, Reproduction, Jurisprudence",35,na,4
