Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Saving Antitrust [article],"Dibadj, Reza (Cited 320 times)",3509,"University of Colorado Law Review, Vol. 75, Issue 3 (2004), pp. 745-862",75 U. Colo. L. Rev. 745 (2004),"Antitrust, Trade Regulation, Economics, Politics, Regulation",49,na,5
Regulatory Givings and the Anticommons [article],"Dibadj, Reza (Cited 320 times)",3509,"Ohio State Law Journal, Vol. 64, Issue 4 (2003), pp. 1041-1124",64 Ohio St. L.J. 1041 (2003),"Economics, Interest, Jurisprudence, Law and Society, Commercial Law, Evidence",32,na,4
Reconceiving the Firm [article],"Dibadj, Reza (Cited 320 times)",3509,"Cardozo Law Review, Vol. 26, Issue 4 (March 2005), pp. 1459-1534",26 Cardozo L. Rev. 1459 (2004-2005),"Economics, Business Organizations, Organizations, Regulation, Money",31,na,5
The Misguided Transformation of Loyalty into Contract [comments],"Dibadj, Reza (Cited 320 times)",3509,"Tulsa Law Review, Vol. 41, Issue 3 (Spring 2006), pp. 451-476",41 Tulsa L. Rev. 451 (2005-2006),"Contracts, Duty of Care, Jurisprudence, Legal Profession, Liability",23,1,8
Delayering Corporate Law [article],"Dibadj, Reza (Cited 320 times)",3509,"Hofstra Law Review, Vol. 34, Issue 2 (Winter 2005), pp. 469-534",34 Hofstra L. Rev. 469 (2005-2006),"Corporations, Consumer Protection Law, Interest, Good Faith, Jurisprudence",21,na,14
Beyond Facile Assumptions and Radical Assertions: A Case for Critical Legal Economics [article],"Dibadj, Reza (Cited 320 times)",3509,"Utah Law Review, Vol. 2003, Issue 4 (2003), pp. 1155-1200",2003 Utah L. Rev. 1155 (2003),"Economics, Jurisprudence",18,na,3
Weasel Numbers [article],"Dibadj, Reza (Cited 320 times)",3509,"Cardozo Law Review, Vol. 27, Issue 3 (January 2006), pp. 1325-1392",27 Cardozo L. Rev. 1325 (January 2006),"Economics, Law and Economics",16,na,4
Competitive Debacle in Local Telephony: Is the 1996 Telecommunications Act to Blame [article],"Dibadj, Reza (Cited 320 times)",3509,"Washington University Law Quarterly, Vol. 81, Issue 1 (Spring 2003), pp. 1-64",81 Wash. U. L. Q. 1 (2003),"Administration Law, Communications Law, Telecommunications",15,2,4
The Political Economy of Commercial Speech [article],"Dibadj, Reza R. (Cited 320 times)",3509,"South Carolina Law Review, Vol. 58, Issue 4 (Summer 2007), pp. 913-934",58 S. C. L. Rev. 913 (2006-2007),"Commercial Speech, Communications Law, First Amendment",15,na,8
(Mis)Conceptions of the Corporation [article],"Dibadj, Reza (Cited 320 times)",3509,"Georgia State University Law Review, Vol. 29, Issue 3 (Spring 2013), pp. 731-782",29 Ga. St. U. L. Rev. 731 (Spring 2013),"Business Organizations, Jurisprudence, Legal History, States, Supreme Court of the United States, Corporations",13,na,22
From Incongruity to Cooperative Federalism [article],"Dibadj, Reza (Cited 320 times)",3509,"University of San Francisco Law Review, Vol. 40, Issue 4 (Summer 2006), pp. 845-878",40 U.S.F. L. Rev. 845 (2005-2006),"Federalism, Voting, Jurisdiction",11,na,4
Toward Meaningful Cable Competition: Getting Beyond the Monopoly Morass [article],"Dibadj, Reza (Cited 320 times)",3509,"New York University Journal of Legislation and Public Policy, Vol. 6, Issue 2 (2003), pp. 245-320",6 N.Y.U. J. Legis. & Pub. Pol'y 245 (2002-2003),"Campaign Finance, Banking, Police, Predatory Lending, Remedies, Courts, Judges",10,na,3
"Postmodernism, Representation, Law [article]","Dibadj, Reza (Cited 320 times)",3509,"University of Hawai'i Law Review, Vol. 29, Issue 2 (Summer 2007), pp. 377-436",29 U. Haw. L. Rev. 377 (2006-2007),"Courts, Habeas Corpus, Jurisprudence, Constitutional Law, Death",9,na,12
Expressive Rights for Shareholders after Citizens United [article],"Dibadj, Reza (Cited 320 times)",3509,"University of San Francisco Law Review, Vol. 46, Issue 2 (Fall 2011), pp. 459-480",46 U.S.F. L. Rev. 459 (2011-2012),"First Amendment, Liability",9,na,1
Conscious Parallelism Revisited [article],"Dibadj, Reza (Cited 320 times)",3509,"San Diego Law Review, Vol. 47, Issue 3 (August-September 2010), pp. 589-640",47 San Diego L. Rev. 589 (2010),"Trade Regulation, Antitrust, Evidence, Discrimination, Price Discrimination",8,na,22
Dodd-Frank: Toward First Principles [article],"Dibadj, Reza (Cited 320 times)",3509,"Chapman Law Review, Vol. 15, Issue 1 (Spring 2011), pp. 79-108",15 Chap. L. Rev. 79 (2011-2012),"Credit, Securities Law, Banking, Employment Practice, International Trade",7,na,7
Four Key Elements to Successful Financial Regulatory Reform [article],"Dibadj, Reza (Cited 320 times)",3509,"Hastings Business Law Journal, Vol. 6, Issue 2 (Summer 2010), pp. 377-396",6 Hastings Bus. L.J. 377 (2010),"Banking, Securities Law, Democracy, Deregulation, States",6,na,2
Crowdfunding Delusions [article],"Dibadj, Reza (Cited 320 times)",3509,"Hastings Business Law Journal, Vol. 12, Issue 1 (Fall 2015), pp. 15-50",12 Hastings Bus. L.J. 15 (2015-2016),"Regulation, Securities Law, Banking, Social Networks, Fraud, Liability",4,na,53
Panglossian Transnationalism [article],"Dibadj, Reza (Cited 320 times)",3509,"Stanford Journal of International Law, Vol. 44, Issue 2 (Summer 2008), pp. 253-300",44 Stan. J. Int'l L. 253 (2008),"International Law: History, Jurisprudence, Law, Sources Of, Environmental Law",4,na,5
