Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
"Revival of Fact Pleading under the Federal Rules of Civil Procedure, The [article]","Marcus, Richard L. (Cited 2019 times)",1265,"Columbia Law Review, Vol. 86, Issue 3 (April 1986), pp. 433-494",86 Colum. L. Rev. 433 (1986),"Civil Procedure, Federal Rules of Civil Procedure, Procedure, Jurisprudence, Notice, Practice and Procedure",337,20,14
Of Babies and Bathwater: The Prosepects for Procedural Progress [article],"Marcus, Richard L. (Cited 2019 times)",1265,"Brooklyn Law Review, Vol. 59, Issue 3 (1993), pp. 761-826",59 Brook. L. Rev. 761 (1993-1994),"Torts, Federalism, Discovery",112,na,4
The Perils of Privilege: Waiver and the Litigator [article],"Marcus, Richard L. (Cited 2019 times)",1265,"Michigan Law Review, Vol. 84, Issue 8 (August 1986), pp. 1605-1655",84 Mich. L. Rev. 1605 (1985-1986),"Evidence, Documents, Economics, Legal Profession, Corporations",112,20,12
Myth and Reality in Protective Order Litigation [article],"Marcus, Richard L. (Cited 2019 times)",1265,"Cornell Law Review, Vol. 69, Issue 1 , pp. 1-75",69 Cornell L. Rev. 1 (1983-84),"First Amendment, Protective Orders, Defamation, Trade Secrets, Discovery",102,30,29
They Can't Do That Can They? Tort Reform via Rule 23 [article],"Marcus, Richard L. (Cited 2019 times)",1265,"Cornell Law Review, Vol. 80, Issue 4 , pp. 858-908",80 Cornell L. Rev. 858 (1994-1995),"Tort Reform, Class Actions",92,2,8
Discovery Containment Rudux [article],"Marcus, Richard L. (Cited 2019 times)",1265,"Boston College Law Review, Vol. 39, Issue 3 (May 1998), pp. 747-784",39 B.C. L. Rev. 747 (1997-1998),Discovery,88,na,1
Conflicts among Circuits and Transfers within the Federal Judicial System [article],"Marcus, Richard L. (Cited 2019 times)",1265,"Yale Law Journal , Vol. 93, Issue 4 (March 1984), pp. 677-722",93 Yale L.J. 677 (March 1984),"Conflict of Laws, Choice of Law",85,26,6
Puzzling Persistence of Pleading Practice [article],"Marcus, Richard L. (Cited 2019 times)",1265,"Texas Law Review, Vol. 76, Issue 7 , pp. 1749-1780",76 Tex. L. Rev. 1749 (1997-1998),"Civil Procedure, Procedure, Environmental Law, Jurisprudence",85,2,16
The Discovery Confidentiality Controversy [article],"Marcus, Richard L. (Cited 2019 times)",1265,"University of Illinois Law Review, Vol. 1991, Issue 2 (1991), pp. 457-506",1991 U. Ill. L. Rev. 457 (1991),"Confidentiality, Discovery, Defamation, First Amendment, Protective Orders, Trade Secrets",75,6,13
Public Law Litigation and Legal Scholarship [article],"Marcus, Richard L. (Cited 2019 times)",1265,"University of Michigan Journal of Law Reform, Vol. 21, Issue 4 (Summer 1988), pp. 647-696",21 U. Mich. J.L. Reform 647 (1987-1988),"Public Law, Practice and Procedure, Equity",64,na,5
