Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Gender Outlaws: Challenging Masculinity in Traditionally Male Instituions [article],"Vojdik, Valorie K. (Cited 166 times)",8415,"Berkeley Women's Law Journal, Vol. 17, Issue 1 (2002), pp. 68-121",17 Berkeley Women's L.J. 68 (2002),"Gender, Sexuality and the Law, Civil Rights, Education Law, Sex",48,na,29
Beyond Stereotyping in Equal Protection Doctrine: Reframing the Exclusion of Women from Combat [article],"Vojdik, Valorie K. (Cited 166 times)",8415,"Alabama Law Review, Vol. 57, Issue 2 (Winter 2005), pp. 303-350",57 Ala. L. Rev. 303 (2005-2006),"Equal Protection, Military Law, Women, Constitutional Law, Segregation, Education Law, Judicial Review, Schools, Sexual Orientation",40,na,23
Girls' Schools after VMI: Do They Make the Grade [article],"Vojdik, Valorie K. (Cited 166 times)",8415,"Duke Journal of Gender Law & Policy, Vol. 4, pp. 69-100",4 Duke J. Gender L. & Pol'y 69 (1997),"Schools, Education Law, Sex",25,na,1
At War: Narrative Tactics in the Citadel and VMI Litigation [comments],"Vojdik, Valorie K. (Cited 166 times)",8415,"Harvard Women's Law Journal, Vol. 19, pp. 1-22",19 Harv. Women's L.J. 1 (1996),"Education Law, National Defense, War, Civil Rights, Sex, Women",21,na,17
Conceptualizing Intimate Violence and Gender Equality: A Comparative Approach [article],"Vojdik, Valorie K. (Cited 166 times)",8415,"Fordham International Law Journal , Vol. 31, Issue 2 (January 2008), pp. 487-527",31 Fordham Int'l L.J. 487 (2007-2008),"Gender, Violence, Women, Human Rights Law",11,na,10
"Politics of the Headscarf in Turkey: Masculinities, Feminism, and the Construction of Collective Identities [article]","Vojdik, Valorie K. (Cited 166 times)",8415,"Harvard Journal of Law and Gender, Vol. 33, Issue 2 (Summer 2010), pp. 661-686",33 Harv. J.L. & Gender 661 (2010),"Comparative Law, Feminism, Politics, Freedom of Religion, Religion, Civil Rights, Education Law, Women",7,na,40
The Invisibility of Gender in War [comments],"Vojdik, Valorie K. (Cited 166 times)",8415,"Duke Journal of Gender Law & Policy, Vol. 9, pp. 261-270",9 Duke J. Gender L. & Pol'y 261 (2002),"Gender, War, Ethics, Natural Law, Criminal Law, Feminism",6,na,13
Afterword: A Thought about Feminist Litigation Strategies [article],"Vojdik, Valorie (Cited 166 times)",8415,"Western New England Law Review, Vol. 20, Issue 1 (1998), pp. 139-142",20 W. New Eng. L. Rev. 139 (1998),"Civil Rights, Politics, Ethics, Legal Ethics",3,na,5
Sexual Violence against Men and Women in War: A Masculinities Approach [article],"Vojdik, Valorie K. (Cited 166 times)",8415,"Nevada Law Journal, Vol. 14, Issue 3 (Summer 2014), pp. 923-952",14 Nev. L.J. 923 (2013-2014),"International Law: History, Law and Society, Sexuality and the Law, Violence, War, Women, Gender",3,na,98
Sexual Abuse and Exploitation of Women and Girls by U.N. Peacekeeping Troops [article],"Vojdik, Valorie K. (Cited 166 times)",8415,"Michigan State Journal of International Law, Vol. 15, Issue 1 (2007), pp. 157-168",15 Mich. St. J. Int'l L. 157 (2007),"Criminal Law, Sexual Abuse, Sexuality and the Law, Women, Gender, Sex Crimes, Violence, Military Law",2,na,42
"Forging the Path Forward: Critical Conversations from Title IX: History, Legacy, and Controversy [comments]","Vojdik, Valorie K. (Cited 166 times)",8415,"Tennessee Journal of Race, Gender, & Social Justice, Vol. 6, Issue 1 (Spring 2017), pp. 1-6",6 Tenn. J. Race Gender & Soc. Just. 1 (2017),"History, Discrimination, Sex, Sex Discrimination, Criminal Law",na,na,40
The Statutory Expert Reliance Defense and Federal Rule of Evidence 702: Lessons in Gatekeeping [article],"Vojdik, Valorie K. (Cited 166 times)",8415,"Transactions: The Tennessee Journal of Business Law, Vol. 20, Issue 2 (Spring 2019), pp. 727-732",20 Transactions: Tenn. J. Bus. L. 727 (2018-2019),"Capacity, Court Procedure, Evidence, Scientific Evidence, Federal Rules of Evidence",na,na,na
