Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
The Margin of Appreciation and the Jurisprudence of the European Court of Human Rights: Threat to the Rule of Law [article],"Brauch, Jeffrey A. (Cited 145 times)",2518,"Columbia Journal of European Law, Vol. 11, Issue 1 (Winter 2004/2005), pp. 113-150",11 Colum. J. Eur. L. 113 (2004-2005),"European Court of Human Rights, Human Rights Law, Human Rights Law, Jurisprudence, Rule of Law, States, Freedom of Religion, Religion",37,na,221
The Federal Common Law of ERISA [article],"Brauch, Jeffrey A. (Cited 145 times)",2518,"Harvard Journal of Law & Public Policy, Vol. 21, Issue 2 (Spring 1998), pp. 541-606",21 Harv. J. L. & Pub. Pol'y 541 (1997-1998),"Common Law, Legislation, Retirement, Health Law, Insurance Law, Life Insurance",21,1,6
The Danger of Ignoring Plain Meaning: Individual Relief for Breach of Fiduciary Duty under ERISA [article],"Brauch, Jeffrey A. (Cited 145 times)",2518,"Wayne Law Review, Vol. 41, Issue 3 (Spring 1995), pp. 1233-1300",41 Wayne L. Rev. 1233 (1994-1995),"Legislation, Retirement, Professional Ethics",13,na,5
Municipal Activism v. Federal Law: Why ERISA Preempts San Francisco-Style Domestic Partner Ordinances [article],"Brauch, Jeffrey A. (Cited 145 times)",2518,"Seton Hall Law Review, Vol. 28, Issue 3 (1998), pp. 925-962",28 Seton Hall L. Rev. 925 (1997-1998),"Jurisdiction, Retirement, Sexuality and the Law, Discrimination, Employment, Fair Employment, Homosexuality, Sexual Orientation, Legislation",11,na,1
It Sounded Great in the Glossy Brochure - So Where Is It - Carrying out the Mission at a Mission Driven School [article],"Brauch, Jeffrey A. (Cited 145 times)",2518,"University of Toledo Law Review, Vol. 33, Issue 1 (Fall 2001), pp. 1-6",33 U. Tol. L. Rev. 1 (2001-2002),"Legal Education, Contracts, First Amendment, Schools",10,na,3
Health Care Providers Meet ERISA: Are Provider Claims for Misrepresentation of Coverage Preempted [article],"Brauch, Jeffrey A. (Cited 145 times)",2518,"Pepperdine Law Review, Vol. 20, Issue 2 (1993), pp. 497-530",20 Pepp. L. Rev. 497 (1993),"Health, Health Care Providers, Medical Jurisprudence, Retirement, Common Law, Jurisdiction",8,1,1
John Winthrop: Lawyer as Model of Christian Charity [article],"Brauch, Jeffrey A. (Cited 145 times)",2518,"Regent University Law Review, Vol. 11, Issue 2 (1998-1999), pp. 343-352",11 Regent U. L. Rev. 343 (1998-1999),"Punishment, Church and State, Separation, Legal History",8,na,13
"Faith, Learning and Justice in Alan Dershowitz's The Genesis of Justice: Toward a Proper Understanding of the Relationship between the Bible and Modern Justice [article]","Brauch, Jeffrey (Cited 145 times); Woods, Robert (Cited 8 times)",2518,"Valparaiso University Law Review, Vol. 36, Issue 1 (Fall 2001), pp. 1-72",36 Val. U. L. Rev. 1 (2001-2002),"Jurisprudence, Religion, Self-Determination",8,na,8
ERISA at 25 - and Its Most Persistent Problem [article],"Brauch, Jeffrey A. (Cited 145 times)",2518,"University of Kansas Law Review, Vol. 48, Issue 2 (January 2000), pp. 285-338",48 U. Kan. L. Rev. 285 (1999-2000),"Jurisdiction, Retirement, Employment",7,na,1
Why I Must Teach [article],"Brauch, Jeffrey A. (Cited 145 times)",2518,"University of Toledo Law Review, Vol. 34, Issue 1 (Fall 2002), pp. 23-26",34 U. Tol. L. Rev. 23 (2002-2003),"Legal Research, Research, Death, Steroids, Students",5,na,4
What Every Lawyer Should Know about International Law [article],"Brauch, Jeffrey A. (Cited 145 times)",2518,"Wisconsin Lawyer, Vol. 78, Issue 12 (December 2005), pp. 12-49",78 Wis. Law. 12 (2005),"Human Rights Law, Treaties, International Law: History",4,na,na
The Dangerous Search for and Elusive Consensus: What the Supreme Court Should Learn from the European Court of Human Rights [article],"Brauch, Jeffrey A. (Cited 145 times)",2518,"Howard Law Journal , Vol. 52, Issue 2 (Winter 2009), pp. 277-318",52 Howard L.J. 277 (2008-2009),"European Court of Human Rights, Human Rights Law, Assisted Suicide, Human Rights Law, Medical Jurisprudence, Suicide",4,na,30
Human Rights Protections in the Post-9/11 World [article],"Brauch, Jeffrey A. (Cited 145 times)",2518,"Quinnipiac Law Review, Vol. 31, Issue 2 (2013), pp. 339-386",31 Quinnipiac L. Rev. 339 (2013),"Human Rights Law, Human Rights Law, International Law: History, Sentencing, States, Terrorism",3,na,8
The Dean and Family Life [article],"Brauch, Jeffrey A. (Cited 145 times)",2518,"University of Toledo Law Review, Vol. 36, Issue 1 (Fall 2004), pp. 11-14",36 U. Tol. L. Rev. 11 (2004-2005),"Biography, Martial Law, Trials",3,na,1
Faith-Based Law Schools and an Apprenticeship in Professional Identity [comments],"Brauch, Jeffrey A. (Cited 145 times)",2518,"University of Toledo Law Review, Vol. 42, Issue 3 (Spring 2011), pp. 593-604",42 U. Tol. L. Rev. 593 (2010-2011),"Schools, Law Students, Students, Professional Ethics",2,na,4
Why a Journal of International Law at Regent University School of Law [article],"Brauch, Jeffrey A. (Cited 145 times)",2518,"Regent Journal of International Law, Vol. 1, pp. 1-4",1 Regent J. Int'l L. 1 (2003),"International Law: History, Human Rights Law",1,na,3
E.S. v. Austria: The Folly of Europe [article],"Brauch, Jeffrey A. (Cited 145 times); Goings, Cody",2518,"Journal of Global Justice and Public Policy, Vol. 5, pp. 83-106",5 J. Glob. Just. & Pub. Pol'y 83 (2019),"Intellectual Property Law, Intellectual Property Law, Children, Jurisprudence, Religion",na,na,na
Welcome to the Regent Journal of Global Justice and Public Policy [comments],"Brauch, Jeffrey A. (Cited 145 times)",2518,"Journal of Global Justice and Public Policy, Vol. 1, Issue 1 (2014), pp. 1-2",1 J. Glob. Just. & Pub. Pol'y 1 (2014-2015),"Public Policy, Human Rights Law, Rule of Law, Human Trafficking",na,na,9
Abraham Kuyper's Calvinism and Politics [article],"Brauch, Jeffrey A. (Cited 145 times)",2518,"Christian Lawyer, Vol. 8, Issue 2 (Fall 2012), pp. 3-5",8 Christian Law. 3 (2012),"Politics, Church and State, Sovereignty",na,na,6
The Destructive Reach of Human Trafficking - and God's Call to His People [article],"Brauch, Jeffrey (Cited 145 times)",2518,"Christian Lawyer, Vol. 13, Issue 1 (2017), pp. 6-9",13 Christian Law. 6 (2017),"Human Trafficking, Criminal Law, Sex, Sex Trafficking, Sexuality and the Law, Minors",na,na,10
Shaping the Next Generation of Lawyers: A Call to the Christian Legal Community [article],"Brauch, Jeffrey A. (Cited 145 times)",2518,"Christian Lawyer, Vol. 7, Issue 3 (Winter 2011), pp. 36-37",7 Christian Law. 36 (2011),"Schools, Education Law, Law Students, Students",na,na,2
Commemorative Address: Celebrating Twenty-Five Years of God's Faithfulness [notes],"Brauch, Jeffrey A. (Cited 145 times)",2518,"Regent University Law Review, Vol. 24, Issue 1 (2011-2012), pp. 109-116",24 Regent U. L. Rev. 109 (2011-2012),"Legal Education, Jurisprudence, Liberty, Schools",na,na,9
The Law School Special Event: Lessons Learned in Our Twentieth Year [comments],"Brauch, Jeffrey A. (Cited 145 times)",2518,"University of Toledo Law Review, Vol. 38, Issue 2 (Winter 2007), pp. 507-512",38 U. Tol. L. Rev. 507 (2006-2007),"Curriculum, Legal Profession, Law Students, Students, Schools",na,na,3
Three Models of Leadership for the Law School Dean [article],"Brauch, Jeffrey A. (Cited 145 times)",2518,"University of Toledo Law Review, Vol. 48, Issue 2 (Winter 2017), pp. 205-210",48 U. Tol. L. Rev. 205 (2016-2017),"Schools, Biography",na,na,12
The Student-Faculty Retreat [article],"Brauch, Jeffrey A. (Cited 145 times)",2518,"University of Toledo Law Review, Vol. 35, Issue 1 (Fall 2003), pp. 23-24",35 U. Tol. L. Rev. 23 (2003-2004),"Legal Education, Apologies, Religion",na,na,3
