Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Antitrust and Ethical Aspects of Lawyers' Minimum Fee Schedules [article],"Ferren, John M. (Cited 28 times); Snyder, Allen R. (Cited 5 times)",3537.0,"Real Property, Probate and Trust Journal, Vol. 7, Issue 4 (Winter 1972), pp. 726-739",7 Real Prop. Prob. & Tr. J. 726 (1972),"Antitrust, Legal Profession",5,na,na
