Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
WTO and U.N. Law: Institutional Comity in National Security [article],"Perez, Antonio F. (Cited 171 times)",9489,"Yale Journal of International Law, Vol. 23, Issue 2 (Summer 1998), pp. 301-382",23 Yale J. Int'l L. 301 (1998),na,25,na,43
The International Recognition of Judgments: The Debate between Private and Public Law Solutions [article],"Perez, Antonio F. (Cited 171 times)",9489,"Berkeley Journal of International Law, Vol. 19, Issue 1 (2001), pp. 44-89",19 Berkeley J. Int'l L. 44 (2001),"Judgments, Practice and Procedure, Public Law, State and Local Government Law, Takings, Takings Clause, Economics, Jurisprudence",22,na,20
The Passive Virtues and the World Court: Pro-Dialogic Abstention by the International Court of Justice [article],"Perez, Antonio F. (Cited 171 times)",9489,"Michigan Journal of International Law, Vol. 18, Issue 3 (Spring 1997), pp. 399-444",18 Mich. J. Int'l L. 399 (1996-1997),"International Court of Justice, International Law: History, Judges, Judicial Review, Constitutional Law, Jurisprudence",22,na,13
Survival of Rights under the Nuclear Non-Proliferation Treaty: Withdrawal and the Continuing Right of International Atomic Energy Agency Safeguards [article],"Perez, Antonio F. (Cited 171 times)",9489,"Virginia Journal of International Law , Vol. 34, Issue 4 (Summer 1994), pp. 749-830",34 Va. J. Int'l L. 749 (1993-1994),"Agency, Atomic Energy Law, Treaties, Military Law, United Nations",16,na,15
Who Killed Sovereignty - or: Changing Norms Concerning Sovereignty in International Law [comments],"Perez, Antonio F. (Cited 171 times)",9489,"Wisconsin International Law Journal, Vol. 14, Issue 2 (Spring 1996), pp. 463-490",14 Wis. Int'l L.J. 463 (1995-1996),"International Law: History, Jurisdiction, Sovereignty, Revolution, Economics, International Economic Law, Politics",16,na,8
On the Way to the Forum: The Reconstruction of Article 2(7) and Rise of Federalism under the United Nations Charter [article],"Perez, Antonio F. (Cited 171 times)",9489,"Texas International Law Journal, Vol. 31, Issue 3 (Summer 1996), pp. 353-450",31 Tex. Int'l L. J. 353 (1996),"Federalism, Organizations, Politics, United Nations, Admiralty Law, States",15,na,13
Moral Communities or a Market State: The Supreme Court's Vision of the Police Power in the Age of Globalization [article],"Delahunty, Robert J. (Cited 422 times); Perez, Antonio F. (Cited 171 times)",9489,"Houston Law Review, Vol. 42, Issue 3 (Summer 2005), pp. 637-726",42 Hous. L. Rev. 637 (2005-2006),"Age, Globalization, International Law: History, Police, Police Power, State, The, Rule of Law, Practice and Procedure",13,na,3
To Judge between the Nations: Post Cold War Transformations in National Security and Separation of Powers--Beating Nuclear Swords into Plowshares in an Imperfectly Competitive World [article],"Perez, Antonio F. (Cited 171 times)",9489,"Hastings International and Comparative Law Review, Vol. 20, Issue 2 (Winter 1997), pp. 331-412",20 Hastings Int'l & Comp. L. Rev. 331 (1996-1997),"International Trade, National Security, Separation, Separation of Powers, War, Standing, Atomic Energy Law, Courts, Federal Courts, States",10,na,11
The Perils of Pinochet: Problems for Transnational Justice and a Supranational Governance Solution [article],"Perez, Antonio F. (Cited 171 times)",9489,"Denver Journal of International Law and Policy, Vol. 28, Issue 2 (Spring 2000), pp. 175-222",28 Denv. J. Int'l L. & Pol'y 175 (1999-2000),"Immigrants, Costs, Cuba, International Law: History, States",7,na,12
International Antitrust at the Crossroads: The End of Antitrust History or the Clash of Competition Policy Civilizations [comments],"Perez, Antonio F. (Cited 171 times)",9489,"Law and Policy in International Business, Vol. 33, Issue 3 (2002), pp. 527-554",33 Law & Pol'y Int'l Bus. 527 (2001-2002),"Antitrust, History, Trade Regulation, Agency, Capacity",6,na,10
"The Kosovo Crisis: A Dostoievskian Dialogue on International Law, Statecraft, and Soulcraft [article]","Delahunty, Robert J. (Cited 422 times); Perez, Antonio F. (Cited 171 times)",9489,"Vanderbilt Journal of Transnational Law, Vol. 42, Issue 1 (January 2009), pp. 15-142",42 Vand. J. Transnat'l L. 15 (2009),"International Law: History, Democracy, Human Rights Law, Sanctions, Legal History",4,na,6
Delegalization of Arms Control - A Democracy Deficit in De Facto Treaties of Peace [article],"Perez, Antonio F. (Cited 171 times)",9489,"Chicago Journal of International Law, Vol. 4, Issue 1 (Spring 2003), pp. 19-38",4 Chi. J. Int'l L. 19 (2003),"Democracy, Treaties",3,na,4
Legal Frameworks for Economic Transition in Iraq - Occupation under the Law of War vs. Global Governance under the Law of Peace [article],"Perez, Antonio F. (Cited 171 times)",9489,"Transnational Lawyer, Vol. 18, Issue 1 (2004), pp. 53-70",18 Transnat'l Law. 53 (2004-2005),"War, Humanitarian Law, Human Rights Law, Legislation, Maintenance, Military Law, Military Occupation, Peacekeeping Forces",3,na,3
