Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
A Functional Analysis of Executory Contracts [article],"Westbrook, Jay Lawrence (Cited 2089 times)",8781,"Minnesota Law Review, Vol. 74, Issue 2 (December 1989), pp. 227-338",74 Minn. L. Rev. 227 (1989-1990),"Bankruptcy Law, Contracts, Alimony, Maintenance, Obligations, Retirement",159,52,62
A Global Solution to Multinational Default [article],"Westbrook, Jay Lawrence (Cited 2089 times)",8781,"Michigan Law Review, Vol. 98, Issue 7 (June 2000), pp. 2276-2328",98 Mich. L. Rev. 2276 (1999-2000),"Bankruptcy Law, Bankruptcy Law, Commitment, Regulation",131,7,35
Theory and Pragmatism in Global Insolvencies: Choice of Law and Choice of Forum [article],"Westbrook, Jay Lawrence (Cited 2089 times)",8781,"American Bankruptcy Law Journal, Vol. 65, Issue 4 (Summer 1991), pp. 457-490",65 Am. Bankr. L.J. 457 (1991),"Choice of Law, Bankruptcy Law, Bankruptcy Law, Dispute Resolution, International Trade",121,2,49
Persistence of Local Legal Culture: Twenty Years of Evidence from the Federal Bankruptcy Courts [article],"Sullivan, Teresa A. (Cited 642 times); Warren, Elizabeth (Cited 2516 times); Westbrook, Jay Lawrence (Cited 2089 times)",8781,"Harvard Journal of Law & Public Policy, Vol. 17, Issue 3 (Summer 1994), pp. 801-866",17 Harv. J. L. & Pub. Pol'y 801 (1994),"Bankruptcy Law, Bankruptcy Law, Courts, Evidence, Legal Education, Revolution, Schools",96,1,34
The Control of Wealth in Bankruptcy [article],"Westbrook, Jay Lawrence (Cited 2089 times)",8781,"Texas Law Review, Vol. 82, Issue 4 (March 2004), pp. 795-862",82 Tex. L. Rev. 795 (2003-2004),"Bankruptcy Law, Bankruptcy Law, Secured Transactions, Sales",93,na,42
Limiting Access to Bankruptcy Discharge: An Analysis of the Creditors' Data [article],"Sullivan, Teresa A. (Cited 642 times); Warren, Elizabeth (Cited 2516 times); Westbrook, Jay Lawrence (Cited 2089 times)",8781,"Wisconsin Law Review, Vol. 1983, Issue 5 (1983), pp. 1091-1146",1983 Wis. L. Rev. 1091 (1983),"Bankruptcy Law, Creditors",85,na,19
Less Stigma or More Financial Distress: An Empirical Analysis of the Extraordinary Increase in Bankruptcy Filings [article],"Sullivan, Teresa A. (Cited 642 times); Warren, Elizabeth (Cited 2516 times); Westbrook, Jay Lawrence (Cited 2089 times)",8781,"Stanford Law Review, Vol. 59, Issue 2 (November 2006), pp. 213-256",59 Stan. L. Rev. 213 (November 2006),"Bankruptcy Law, Bankruptcy Law, Education Law, Loans, Race",77,2,64
Choice of Avoidance Law in Global Insolvencies [article],"Westbrook, Jay Lawrence (Cited 2089 times)",8781,"Brooklyn Journal of International Law, Vol. 17, Issue 3 (1991), pp. 499-538",17 Brook. J. Int'l L. 499 (1991),"Conveyances, Bankruptcy Law, Bankruptcy Law, International Finance, Conflict of Laws",76,5,16
The Success of Chapter 11: A Challenge to the Critics [article],"Warren, Elizabeth (Cited 2516 times); Westbrook, Jay Lawrence (Cited 2089 times)",8781,"Michigan Law Review, Vol. 107, Issue 4 (February 2009), pp. 603-642",107 Mich. L. Rev. 603 (2008-2009),"Bankruptcy Law, Bankruptcy Law, Sales, Costs, Fees",69,7,48
Consumer Debtors Ten Years Later: A Financial Comparison of Consumer Bankrupts 1981-1991 [article],"Sullivan, Teresa A. (Cited 642 times); Warren, Elizabeth (Cited 2516 times); Westbrook, Jay Lawrence (Cited 2089 times)",8781,"American Bankruptcy Law Journal, Vol. 68, Issue 2 (Spring 1994), pp. 121-154",68 Am. Bankr. L.J. 121 (1994),"Bankruptcy Law, Bankruptcy Law, Economics, Legal Profession, Courts, Evidence, Health, Health Law",68,2,17
Contracting out of Bankruptcy: An Empirical Intervention [article],"Warren, Elizabeth (Cited 2516 times); Westbrook, Jay Lawrence (Cited 2089 times)",8781,"Harvard Law Review, Vol. 118, Issue 4 (February 2005), pp. 1197-1254",118 Harv. L. Rev. 1197 (2004-2005),"Bankruptcy Law, Bankruptcy Law, Contracts, Dispute Resolution",67,1,33
Abolition of the Corporate Duty to Creditors [article],"Hu, Henry T. C. (Cited 1187 times); Westbrook, Jay Lawrence (Cited 2089 times)",8781,"Columbia Law Review, Vol. 107, Issue 6 (October 2007), pp. 1321-1403",107 Colum. L. Rev. 1321 (2007),"Bankruptcy Law, Corporations, Creditors, Bankruptcy Law, Damages, Debts",66,3,87
Financial Characteristics of Businesses in Bankruptcy [article],"Warren, Elizabeth (Cited 2516 times); Westbrook, Jay Lawrence (Cited 2089 times)",8781,"American Bankruptcy Law Journal, Vol. 73, Issue 3 (Summer 1999), pp. 499-590",73 Am. Bankr. L.J. 499 (1999),"Bankruptcy Law, Sales, Bankruptcy Law",65,na,23
Chapter 15 at Last [article],"Westbrook, Jay Lawrence (Cited 2089 times)",8781,"American Bankruptcy Law Journal, Vol. 79, Issue 3 (Summer 2005), pp. 713-728",79 Am. Bankr. L.J. 713 (2005),"Adopted Children, Bankruptcy Law, Bankruptcy Law, States",59,19,20
Searching for Reorganization Realities [article],"Warren, Elizabeth (Cited 2516 times); Westbrook, Jay Lawrence (Cited 2089 times)",8781,"Washington University Law Quarterly, Vol. 72, Issue 3 (Fall 1994), pp. 1257-1290",72 Wash. U. L. Q. 1257 (1994),"Business Organizations, Bankruptcy Law, Creditors",50,na,12
"Multinational Enterprises in General Default: Chapter 15, the ALI Principles, and the EU Insolvency Regulation [article]","Westbrook, Jay Lawrence (Cited 2089 times)",8781,"American Bankruptcy Law Journal, Vol. 76, Issue 1 (Winter 2002), pp. 1-42",76 Am. Bankr. L.J. 1 (2002),"Regulation, Accounting, Bankruptcy Law",48,7,26
