Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
The Legitimacy Crisis in Investment Treaty Arbitration: Privatizing Publlic International Law through Inconsistent Decisions [article],"Franck, Susan D. (Cited 791 times)",2291,"Fordham Law Review, Vol. 73, Issue 4 (March 2005), pp. 1521-1626",73 Fordham L. Rev. 1521 (2004-2005),"Arbitration, Dispute Resolution, International Law: History, Investment, Foreign Investment, Treaties",295,na,343
Empirically Evaluating Claims about Investment Treaty Arbitration [article],"Franck, Susan D. (Cited 791 times)",2291,"North Carolina Law Review, Vol. 86, Issue 1 (December 2007), pp. 1-88",86 N.C. L. Rev. 1 (2007-2008),"Arbitration, Investment, International Trade, Legal Profession, Treaties",102,na,125
Development and Outcomes of Investment Treaty Arbitration [article],"Franck, Susan D. (Cited 791 times)",2291,"Harvard International Law Journal, Vol. 50, Issue 2 (Summer 2009), pp. 435-490",50 Harv. Int'l L.J. 435 (2009),"Arbitration, Dispute Resolution, Investment, Foreign Investment, International Trade, Third Parties",62,na,105
Integrating Investment Treaty Conflict and Dispute Systems Design [article],"Franck, Susan D. (Cited 791 times)",2291,"Minnesota Law Review, Vol. 92, Issue 1 (November 2007), pp. 161-230",92 Minn. L. Rev. 161 (2007-2008),"International Law: History, Investment, Arbitration",48,na,24
"Foreign Direct Investment, Investment Treaty Arbitration, and the Rule of Law [article]","Franck, Susan D. (Cited 791 times)",2291,"Pacific McGeorge Global Business & Development Law Journal, Vol. 19, Issue 2 (2007), pp. 337-374",19 Pac. McGeorge Global Bus. & Dev. L.J. 337 (2006),"Arbitration, Investment, Rule of Law, Banking, Dispute Resolution, Treaties, Foreign Investment, International Trade",44,na,139
The Nature and Enforcement of Investor Rights under Investment Treaties: Do Investment Treaties Have a Bright Future [article],"Franck, Susan D. (Cited 791 times)",2291,"U.C. Davis Journal of International Law & Policy, Vol. 12, Issue 1 (Fall 2005), pp. 47-100",12 U. C. Davis J. Int'l L. & Pol'y 47 (2005-2006),"Investment, Treaties, Arbitration, Foreign Investment, International Finance",42,na,36
The ICSID Effect - Considering Potential Variations in Arbitration Awards [article],"Franck, Susan D. (Cited 791 times)",2291,"Virginia Journal of International Law, Vol. 51, Issue 4 (Summer 2011), pp. 825-914",51 Va. J. Int'l L. 825 (2010-2011),"Arbitration, Dispute Resolution, International Trade, Investment, Treaties",34,na,41
The Role of International Arbitrators [article],"Franck, Susan (Cited 791 times)",2291,"ILSA Journal of International & Comparative Law, Vol. 12, Issue 2 (Spring 2006), pp. 499-522",12 ILSA J. Int'l & Comp. L. 499 (2005-2006),"Conflict of Laws, Dispute Resolution, Jurisdiction, Law and Society, Legal Education, Arbitration, International Arbitration",25,na,104
Predicting Outcomes in Investment Treaty Arbitration [article],"Franck, Susan D. (Cited 791 times); Wylie, Linsey E. (Cited 23 times)",2291,"Duke Law Journal, Vol. 65, Issue 3 (December 2015), pp. 459-526",65 Duke L.J. 459 (2015-2016),"Arbitration, International Trade, Investment, Dispute Resolution, Foreign Investment, Politics, Administration Law, Treaties",23,na,69
Rationalizing Costs in Investment Treaty Arbitration [article],"Franck, Susan D. (Cited 791 times)",2291,"Washington University Law Review, Vol. 88, Issue 4 (2011), pp. 769-852",88 Wash. U. L. Rev. 769 (2010-2011),"Arbitration, Costs, Dispute Resolution, International Law: History, Investment",23,na,50
