Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Marriage and the Liberal Imagination [article],"George, Robert P. (Cited 606 times); Bradley, Gerard V. (Cited 653 times)",4602,"Georgetown Law Journal, Vol. 84, Issue 2 (December 1995), pp. 301-320",84 Geo. L.J. 301 (1995-1996),"Martial Law, Sex",107,1,41
Beguiled: Free Exercice Exemptions and the Siren Song of Liberalism [article],"Bradley, Gerard V. (Cited 653 times)",4602,"Hofstra Law Review, Vol. 20, Issue 2 (Winter 1991), pp. 245-320",20 Hofstra L. Rev. 245 (Winter 1991),"Constitutional Law, Liberty, Employment, Religious Freedom",91,1,8
The No Religious Test Clause and the Constitution of Religious Liberty: A Machine That Has Gone of Itself [article],"Bradley, Gerard V. (Cited 653 times)",4602,"Case Western Reserve Law Review, Vol. 37, Issue 4 (1986-1987), pp. 674-747",37 Case W. Res. L. Rev. 674 (1986-1987),"Liberty, Constitutional Law, Federalism",86,na,26
Dogmatomachy - A Privatization Theory of the Religion Clause Cases [article],"Bradley, Gerard V. (Cited 653 times)",4602,"Saint Louis University Law Journal, Vol. 30, Issue 2 (March 1986), pp. 275-330",30 St. Louis U. L.J. 275 (March 1986),"Privatization, Religion, Separation, Legal History",43,na,4
Church Autonomy in the Constitutional Order: The End of Church and State [comments],"Bradley, Gerard V. (Cited 653 times)",4602,"Louisiana Law Review, Vol. 49, Issue 5 (May 1989), pp. 1057-1088",49 La. L. Rev. 1057 (1988-1989),"Church and State, Constitutional Law, First Amendment, History, Religion, State, The",41,2,7
Life's Dominion: A Review Essay [article],"Bradley, Gerard V. (Cited 653 times)",4602,"Notre Dame Law Review, Vol. 69, Issue 2 (1993-1994), pp. 329-392",69 Notre Dame L. Rev. 329 (1993-1994),"Constitutional Law, Jurisprudence, Religion, Religious Freedom",35,na,46
Present at the Creation - A Critical Guide to Weeks v. United States and Its Progeny [article],"Bradley, Gerard V. (Cited 653 times)",4602,"Saint Louis University Law Journal, Vol. 30, Issue 4 (October 1986), pp. 1031-1102",30 St. Louis U. L.J. 1031 (October 1986),"States, Exclusionary Rule, Fourth Amendment, Rule of Law",28,na,36
The Constitutional Theory of the Fourth Amendment [article],"Bradley, Gerard V. (Cited 653 times)",4602,"DePaul Law Review, Vol. 38, Issue 4 (Summer 1989), pp. 817-872",38 DePaul L. Rev. 817 (1988-1989),"Constitutional Law, Fourth Amendment, Regulation, States",26,1,3
Same-Sex Marriage: Our Final Answer [article],"Bradley, Gerard V. (Cited 653 times)",4602,"Notre Dame Journal of Law, Ethics & Public Policy, Vol. 14, Issue 2 (2000), pp. 729-752",14 Notre Dame J.L. Ethics & Pub. Pol'y 729 (2000),"Domestic Relations, Martial Law, Same-Sex Marriage, Sex, Sexuality and the Law, Family Responsibility/Support Laws, States",25,na,11
Imagining the Past and Remembering the Future: The Supreme Court's History of the Establishment Clause [article],"Bradley, Gerard V. (Cited 653 times)",4602,"Connecticut Law Revew, Vol. 18, Issue 4 (Summer 1986), pp. 827-844",18 Conn. L. Rev. 827 (1985-1986),"History, Constitutional Law, Public Schools, Schools, Organizations, Property Tax, Taxation",20,na,29
