Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
"Understanding the Mark: Race, Stigma, and Equality in Context [article]","Lenhardt, R. A. (Cited 428 times)",3108,"New York University Law Review, Vol. 79, Issue 3 (June 2004), pp. 803-931",79 N.Y.U. L. Rev. 803 (2004),"Constitutional Law, Law and Society, Race, Remedies, Standing, Martial Law, Same-Sex Marriage, Sex, Sexuality and the Law",165,2,112
Rethinking Work and Citizenship [article],"Gordon, Jennifer (Cited 466 times); Lenhardt, R. A. (Cited 428 times)",3108,"UCLA Law Review, Vol. 55, Issue 5 (June 2008), pp. 1161-1238",55 UCLA L. Rev. 1161 (2007-2008),"Citizenship, Employment Practice, Immigration Law, States, Immigrants",50,na,32
"Beyond Analogy: Perez v. Sharp, Antimiscegenation Law, and the Fight for Same-Sex Marriage [article]","Lenhardt, R. A. (Cited 428 times)",3108,"California Law Review, Vol. 96, Issue 4 (August 2008), pp. 839-900",96 Calif. L. Rev. 839 (2008),"Martial Law, Same-Sex Marriage, Sex, Sexuality and the Law, Civil Rights, Domestic Relations, Sexual Orientation, Supreme Court of the United States, Fourteenth Amendment",48,na,30
Citizenship Talk: Bridging the Gap between Immigration and Race Perspectives [article],"Gordon, Jennifer (Cited 466 times); Lenhardt, R. A. (Cited 428 times)",3108,"Fordham Law Review, Vol. 75, Issue 5 (April 2007), pp. 2493-2520",75 Fordham L. Rev. 2493 (2006-2007),"Citizenship, Race",40,na,53
Race Audits [article],"Lenhardt, R. A. (Cited 428 times)",3108,"Hastings Law Journal, Vol. 62, Issue 6 (2010-2011), pp. 1527-1578",62 Hastings L.J. 1527 (2010-2011),Race,22,na,20
Marriage as Black Citizenship [article],"Lenhardt, R.A. (Cited 428 times)",3108,"Hastings Law Journal, Vol. 66, Issue 5 (June 2015), pp. 1317-1364",66 Hastings L.J. 1317 (2014-2015),"Citizenship, Martial Law",17,na,31
Symposium: Fifty Years of Loving v. Virginia and the Continued Pursuit of Racial Equality: Foreword [comments],"Lenhardt, R. A. (Cited 428 times); Hernandez, Tanya K. (Cited 495 times); Paul-Emile, Kimani (Cited 120 times)",3108,"Fordham Law Review, Vol. 86, Issue 6 (May 2018), pp. 2625-2634",86 Fordham L. Rev. 2625 (May 2018),"Domestic Relations, Fourteenth Amendment, Law and Society, Race, History, Juveniles, Regulation, Sex, Sexuality and the Law",15,na,37
"Race, Dignity, and the Right to Marry [notes]","Lenhardt, R. A. (Cited 428 times)",3108,"Fordham Law Review, Vol. 84, Issue 1 (October 2015), pp. 53-68",84 Fordham L. Rev. 53 (2015-2016),"Race, Race, Right to Marry, Martial Law, Comparative Law, Sexual Orientation, South Africa, States",12,na,28
Localities as Equality Innovators [article],"Lenhardt, R. A. (Cited 428 times)",3108,"Stanford Journal of Civil Rights & Civil Liberties, Vol. 7, Issue 2 (October 2011), pp. 265-292",7 Stan. J. C.R. & C.L. 265 (2011),"State and Local Government Law, Race, Affirmative Action, Discrimination, Public Schools, Schools",12,na,11
Introduction [comments],"Lenhardt, R. A. (Cited 428 times); Cooper, Elizabeth B. (Cited 107 times); Foster, Sheila R. (Cited 654 times); Katyal, Sonia K. (Cited 533 times)",3108,"Fordham Law Review , Vol. 76, Issue 6 (May 2008), pp. 2669-2684",76 Fordham L. Rev. 2669 (2007-2008),"Domestic Relations, Sexuality and the Law, Martial Law, Same-Sex Marriage, Sex, Adultery",11,na,7
Integrating Equal Marriage [article],"Lenhardt, R. A. (Cited 428 times)",3108,"Fordham Law Review, Vol. 81, Issue 2 (November 2012), pp. 761-770",81 Fordham L. Rev. 761 (2012-2013),"Martial Law, Domestic Relations",9,na,14
Symposium: Moore Kinship: Foreword [comments],"Lenhardt, R. A. (Cited 428 times); Huntington, Clare (Cited 555 times)",3108,"Fordham Law Review, Vol. 85, Issue 6 (May 2017), pp. 2551-2558",85 Fordham L. Rev. 2551 (2016-2017),"Domestic Relations, Fourteenth Amendment, Housing Law, Land Use, Law and Society, Race, Supreme Court of the United States, Zoning, Constitutional Rights, Privacy",9,na,7
The Color of Kinship [article],"Lenhardt, R.A. (Cited 428 times)",3108,"Iowa Law Review, Vol. 102, Issue 5 (July 2017), pp. 2071-2108",102 Iowa L. Rev. 2071 (2016-2017),"Race, Reproduction, Torts, Damages, Liability",7,na,25
Black Citizenship through Marriage - Reflections on the Moynihan Report at Fifty [article],"Lenhardt, R.A. (Cited 428 times)",3108,"Southern California Interdisciplinary Law Journal, Vol. 25, Issue 2 (Spring 2016), pp. 347-362",25 S. Cal. Interdisc. L.J. 347 (2016),"Citizenship, Martial Law, Race, Race, Right to Marry",5,na,33
According to Our Hearts and Location: Toward a Structuralist Approach to the Study of Interracial Families [article],"Lenhardt, R. A. (Cited 428 times)",3108,"Journal of Gender, Race & Justice, Vol. 16, Issue 3 (Summer 2013), pp. 741-768",16 J. Gender Race & Just. 741 (2013),"Housing Law, Segregation, Juveniles, History",5,na,7
"All the Women Are White, All the Blacks Are Men, but Some of Us Are Brave [article]","Lenhardt, R. A. (Cited 428 times); Paul-Emile, Kimani (Cited 120 times)",3108,"Fordham Law Review Online, Vol. 87, pp. 68-72",87 Fordham L. Rev. Online 68 (2018-2019),"Women, Gender, Legal Education, Legal Profession, Race, History, Incorporation, Law and Society",1,na,1
Should We Be Loving Loving V. Virginia [article],"Lenhardt, R. A. (Cited 428 times)",3108,"Virginia Journal of Social Policy & the Law, Vol. 25, Issue 3 (2018), pp. 269-280",25 Va. J. Soc. Pol'y & L. 269 (2018-2019),"Domestic Relations, Fourteenth Amendment, Law and Society, Race, Martial Law, Same-Sex Marriage, Sex, Sexuality and the Law, Civil Rights, Sexual Orientation",na,na,45
Citizenship Talk: Bridging the Gap between Immigration and Race Perspectives [notes],"Gordon, Jennifer (Cited 466 times); Lenhardt, R. A. (Cited 428 times)",3108,"Immigration and Nationality Law Review, Vol. 28, pp. 525-554",28 Immigr. & Nat'lity L. Rev. 525 (2007),"Citizenship, Race",na,na,7
