Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
The Caroline Incident and the Development of International Law [article],"Rogoff, Martin A. (Cited 230 times); Collins, Edward Jr. (Cited 57 times)",6003,"Brooklyn Journal of International Law, Vol. 16, Issue 3 (1990), pp. 493-528",16 Brook. J. Int'l L. 493 (1990),"International Law: History, Criminal Law, Habeas Corpus, Murder",38,na,142
"Comparison of Constitutionalism in France and the United States, A. [article]","Rogoff, Martin A. (Cited 230 times)",6003,"Maine Law Review, Vol. 49, Issue 1 (1997), pp. 21-84",49 Me. L. Rev. 21 (1997),"States, Revolution, Commerce",30,na,24
Interpretation of International Agreements by Domestic Courts and the Politics of International Treaty Relations: Reflections on Some Recent Decisions of the United States Supreme Court [article],"Rogoff, Martin A. (Cited 230 times)",6003,"American University Jounral of International Law and Policy, Vol. 11, Issue 4 (1996), pp. 559-686",11 Am. U. J. Int'l L. & Pol'y 559 (1996),"Courts, Politics, States, Immigration Law",30,na,20
The International Legal Obligations of Signatories to an Unratified Treaty [article],"Rogoff, Martin A. (Cited 230 times)",6003,"Maine Law Review, Vol. 32, Issue 2 (1980), pp. 263-300",32 Me. L. Rev. 263 (1980),"Obligations, Nuclear Energy, Treaties",27,na,16
The Provisional Application of International Agreements [article],"Rogoff, Martin A. (Cited 230 times); Gauditz, Barbara E. (Cited 21 times)",6003,"Maine Law Review, Vol. 39, Issue 1 (1987), pp. 29-82",39 Me. L. Rev. 29 (1987),"Treaties, International Law: History, International Relations",21,na,15
Tort Reform a la Francaise: Jurisprudential and Policy Perspectives on Damages for Bodily Injury in France [article],"Corbe-Chalon, David (Cited 12 times); Rogoff, Martin A. (Cited 230 times)",6003,"Columbia Journal of European Law , Vol. 13, Issue 2 (Spring 2007), pp. 231-304",13 Colum. J. Eur. L. 231 (2006-2007),"Damages, Remedies, Tort Reform, Titles, Civil Law, Punitive Damages",12,na,4
The Obligation to Negotiate in International Law: Rules and Realities [article],"Rogoff, Martin A. (Cited 230 times)",6003,"Michigan Journal of International Law, Vol. 16, Issue 1 (Fall 1994), pp. 141-186",16 Mich. J. Int'l L. 141 (1994-1995),na,10,na,30
International Politics and the Rule of Law: The United States and the International Court of Justice [article],"Rogoff, Martin A. (Cited 230 times)",6003,"Boston University International Law Journal, Vol. 7, Issue 2 (Fall 1989), pp. 267-300",7 B.U. Int'l L. J. 267 (1989),"International Court of Justice, Politics, Rule of Law, States, International Law: History",9,na,7
Legal Regulation of Over-the-Counter Market Manipulation: Critique and Proposal [article],"Rogoff, Martin A. (Cited 230 times)",6003,"Maine Law Review, Vol. 28, Issue 1 (1976), pp. 149-202",28 Me. L. Rev. 149 (1976),"Regulation, Legislation, Securities Law, Liability",9,na,3
The French (R)evolution of 1958-1998 [comments],"Rogoff, Martin A. (Cited 230 times)",6003,"Columbia Journal of European Law, Vol. 3, Issue 3 (Fall/Winter 1997/1998), pp. 453-464",3 Colum. J. Eur. L. 453 (1996-1997),"Revolution, Sociology, Law Reform",8,na,5
The International Law of Maritime Boundary Delimitation [article],"Collins, Edward Jr. (Cited 57 times); Rogoff, Martin A. (Cited 230 times)",6003,"Maine Law Review, Vol. 34, Issue 1 (1982), pp. 1-62",34 Me. L. Rev. 1 (1982),"International Law: History, Continental Shelf, Economics, Foreign Judgments, Jurisdiction, Maritime Law, Territorial Waters",7,na,17
"The European Union, Germany, and the Lander: New Patterns of Political Relations in Europe [article]","Rogoff, Martin A. (Cited 230 times)",6003,"Columbia Journal of European Law, Vol. 5, Issue 3 (Fall 1999), pp. 415-430",5 Colum. J. Eur. L. 415 (1998-1999),"European Union, Politics, Constitutional Law, European Communities, Constitutional Courts, Treaties",6,2,9
Application of Treaties and the Decisions of International Tribunals in the United States and France: Reflections on Recent Practice [article],"Rogoff, Martin A. (Cited 230 times)",6003,"Maine Law Review, Vol. 58, Issue 2 (2006), pp. 406-473",58 Me. L. Rev. 406 (2006),"States, Treaties, Evidence, Courts, International Adjudication, International Law: History, International Trade",5,na,12
The Gulf of Maine Case and the Future of Ocean Boundary Delimitation [article],"Collins, Edward Jr. (Cited 57 times); Rogoff, Martin A. (Cited 230 times)",6003,"Maine Law Review, Vol. 38, Issue 1 (1986), pp. 1-48",38 Me. L. Rev. 1 (1986),"Equity, Law of the Sea, Continental Shelf, Territorial Waters, Admiralty Law",5,na,2
Federalism in Italy and the Relevance of the American Experience [article],"Rogoff, Martin A. (Cited 230 times)",6003,"Tulane European & Civil Law Forum, Vol. 12, pp. 65-96",12 Tul. Eur. & Civ. L.F. 65 (1997),"Federalism, Jurisdiction, Immunity, Civil Law, Human Rights Law, Privacy",4,na,5
Subchapter S and Selected Problems in Close Corporation Planning [article],"Rogoff, Martin A. (Cited 230 times)",6003,"Maine Law Review, Vol. 26, Issue 1 (1974), pp. 1-36",26 Me. L. Rev. 1 (1974),"Elections, Corporations, Debts, S Corporations, Legislation",4,na,2
"Corruption, Democracy, and the Rule of Law in France [article]","Rogoff, Martin A. (Cited 230 times)",6003,"Tulane European & Civil Law Forum, Vol. 15/16, pp. 107-124",15/16 Tul. Eur. & Civ. L.F. 107 (2000-2001),"Democracy, Rule of Law, Criminal Procedure, Procedure",3,na,10
For the Abolition of the Death Penalty in America: The Advocacy of Robert Badinter [article],"Rogoff, Martin A. (Cited 230 times)",6003,"Human Rights Quarterly , Vol. 30, Issue 3 (2008), pp. 772-796",30 Hum. Rts. Q. 772 (2008),"Antitrust, Death, Environmental Protection, Good Faith, States, Comparative Law, Human Rights Law",1,na,13
International Law in Legal Theory: The New Positivism [article],"Rogoff, Martin A. (Cited 230 times)",6003,"University of Toledo Law Review, Vol. 2, Issue 1 (Winter 1970), pp. 1-30",2 U. Tol. L. Rev. 1 (1970),"International Law: History, Jurisprudence",1,na,11
French Studies in International Law [notes],"Rogoff, Martin A. (Cited 230 times)",6003,"American Journal of International Law, Vol. 105, Issue 4 (October 2011), pp. 819-829",105 Am. J. Int'l L. 819 (2011),"Liability, International Law: History, Textbooks",na,na,14
