Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Deeply Persistently Conflicted: Credit Rating Agencies in the Current Regulatory Environment [article],"Lynch, Timothy E. (Cited 182 times)",1474,"Case Western Reserve Law Review, Vol. 59, Issue 2 (Winter 2009), pp. 227-304",59 Case W. Res. L. Rev. 227 (2008-2009),"Banking, Credit, Environmental Law, Securities Law, Regulation, Administration Law",37,na,34
The Project of the Harvard Forewords: A Social and Intellectual Inquiry [article],"Tushnet, Mark (Cited 9966 times); Lynch, Timothy (Cited 182 times)",1474,"Constitutional Commentary, Vol. 11, Issue 3 (Winter 1995), pp. 463-500",11 Const. Comment. 463 (Winter 1995),"Constitutional Law, Judges, Jurisprudence, Criminal Procedure, Procedure",26,na,9
In Defense of the Exclusionary Rule [article],"Lynch, Timothy (Cited 182 times)",1474,"Harvard Journal of Law & Public Policy , Vol. 23, Issue 3 (Summer 2000), pp. 711-752",23 Harv. J. L. & Pub. Pol'y 711 (1999-2000),"Criminal Law, Evidence, Exclusionary Rule, Good Faith, Misconduct, Police, States",22,1,5
Derivatives: A Twenty-First Century Understanding [article],"Lynch, Timothy E. (Cited 182 times)",1474,"Loyola University Chicago Law Journal, Vol. 43, Issue 1 (Fall 2011), pp. 1-52",43 Loy. U. Chi. L.J. 1 (2011-2012),"Banking, Bankruptcy Law, Industry",20,na,18
Rethinking the Petty Offense Doctrine [article],"Lynch, Timothy (Cited 182 times)",1474,"Kansas Journal of Law & Public Policy, Vol. 4, Issue 1 (1994-1995), pp. 7-22",4 Kan. J.L. & Pub. Pol'y 7 (1994-1995),"Jury, Constitutional Law, Fraud, Mail, States, Defendants, Right to Jury Trial",19,na,3
Gambling by Another Name; The Challenge of Purely Speculative Derivatives [article],"Lynch, Timothy E. (Cited 182 times)",1474,"Stanford Journal of Law, Business & Finance , Vol. 17, Issue 1 (Fall 2011), pp. 67-130",17 Stan. J.L. Bus. & Fin. 67 (Fall 2011),"Contracts, Gambling, Securities Law, Credit",16,na,15
Individual Rights - Is the Prosecution of Fetal Endangerment Illegitimate [comments],"Lynch, Timothy (Cited 182 times); Grace, Nancy (Cited 7 times)",1474,"ABA Journal, Vol. 82, Issue 12 (December 1996), pp. 72-73",82 A.B.A. J. 72 (1996),"Endangerment, Women, Domestic Relations, Health, Medical Jurisprudence",7,na,na
Dereliction of Duty: The Constitutional Record of President Clinton [article],"Lynch, Timothy (Cited 182 times)",1474,"Capital University Law Review, Vol. 27, Issue 4 (1999), pp. 783-840",27 Cap. U. L. Rev. 783 (1998-1999),"Constitutional Law, Politics, Regulation, Religion",7,na,na
Polluting Our Principles: Environmental Prosecutions and the Bill of Rights [article],"Lynch, Timothy (Cited 182 times)",1474,"Temple Environmental Law & Technology Journal, Vol. 15, Issue 2 (1996), pp. 161-194",15 Temp. Envtl. L. & Tech. J. 161 (1996),"Criminal Law, Jurisdiction, Environmental Law, Sanctions, Revolution",7,na,5
The Case Against Plea Bargaining [article],"Lynch, Timothy (Cited 182 times)",1474,"Regulation, Vol. 26, Issue 3 (Fall 2003), pp. 24-27",26 Regulation 24 (Fall 2003),"Plea Bargaining, Discipline",5,na,29
