Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Fear of Crime in Expatriate Australians in Ho Chi Minh City Vietnam [article],"Coyne, John William; Bell, Peter",918,"Howard Journal of Criminal Justice, Vol. 51, Issue 2 (May 2012), pp. 122-132",51 How. J. Crim. Just. 122 (2012),"Discrimination, Evidence, Gangs, Police, Criminal Law",na,na,na
