Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Rewriting Frankenstein Contracts: Workout Prohibitions in Residential Mortgage-Backed Securities [article],"Gelpern, Anna (Cited 368 times); Levitin, Adam J. (Cited 888 times)",4638,"Southern California Law Review, Vol. 82, Issue 6 (September 2009), pp. 1075-1152",82 S. Cal. L. Rev. 1075 (2008-2009),"Banking, Contracts, Housing Law, Securities Law, Economics, Politics, Public Contracts, Constitutional Amendment",53,na,21
Financial Crisis Containment [article],"Gelpern, Anna (Cited 368 times)",4638,"Connecticut Law Review, Vol. 41, Issue 4 (May 2009), pp. 1051-1106",41 Conn. L. Rev. 1051 (2008-2009),"Violence, Women, Law and Society, War",44,na,33
Public Symbol in Private Contract: A Case Study [article],"Gelpern, Anna (Cited 368 times); Gulati, Mitu (Cited 3056 times)",4638,"Washington University Law Review, Vol. 84, Issue 7 (2006), pp. 1627-1716",84 Wash. U. L. Rev. 1627 (2006),"Contracts, Securities Law, Dispute Resolution",39,na,76
"Bankruptcy, Backwards: The Problem of Quasi-Sovereign Debt [article]","Gelpern, Anna (Cited 368 times)",4638,"Yale Law Journal, Vol. 121, Issue 4 (January 2012), pp. 888-943",121 Yale L. J. 888 (2011-2012),"Bankruptcy Law, Bankruptcy Law, Comparative Law, Debts, Politics",36,na,19
What Iraq and Argentina Might Learn from Each Other [article],"Gelpern, Anna (Cited 368 times)",4638,"Chicago Journal of International Law, Vol. 6, Issue 1 (Summer 2005), pp. 391-414",6 Chi. J. Int'l L. 391 (2005-2006),"Debts, Credit, Economic Development",32,na,17
Building a Better Seating Chart for Sovereign Restructurings [article],"Gelpern, Anna (Cited 368 times)",4638,"Emory Law Journal, Vol. 53, Special Edition (2004), pp. 1115-1158",53 Emory L.J. 1115 (2004),"Arbitration, Debts, Investment, International Trade",21,na,9
Laws and Politics of Reprivatization in East-Central Europe: A Comparison [article],"Gelpern, Anna (Cited 368 times)",4638,"University of Pennsylvania Journal of International Business Law, Vol. 14, Issue 3 (Fall 1993), pp. 315-372",14 U. Pa. J. Int'l Bus. L. 315 (1993-1994),"Comparative Law, Politics, Corporations, Food and Drug Law, Tobacco",20,na,1
Injunctions in Sovereign Debt Litigation [article],"Weidemaier, W. Mark C. (Cited 273 times); Gelpern, Anna (Cited 368 times)",4638,"Yale Journal on Regulation, Vol. 31, Issue 1 (Winter 2014), pp. 189-218",31 Yale J. on Reg. 189 (2014),"Banking, Conflict of Laws, Debts, Injunctions, Oil, Gas, and Mineral Law, Remedies, Bankruptcy Law, Securities Law",15,na,25
"Odious, Not Debt [article]","Gelpern, Anna (Cited 368 times)",4638,"Law and Contemporary Problems, Vol. 70, Issue 3 (Summer 2007), pp. 81-114",70 Law & Contemp. Probs. 81 (2007),"Debts, Banking",14,na,15
Peer-to-Peer Financing for Development: regulating the Intermediaries [article],"Davis, Kevin E. (Cited 444 times); Gelpern, Anna (Cited 368 times)",4638,"New York University Journal of International Law and Politics, Vol. 42, Issue 4 (Summer 2010), pp. 1209-1268",42 N.Y.U. J. Int'l L. & Pol. 1209 (2009-2010),"Oil, Gas, and Mineral Law, Economics, Foreign Aid, Philanthropy, Science and Technology, Banking, International Law: History, Privatization",13,na,56
