Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Developing a Positive Theory of Decisionmaking on U.S. Courts of Appeals [article],"George, Tracey E. (Cited 639 times)",3437,"Ohio State Law Journal, Vol. 58, Issue 5 (1998), pp. 1635-1696",58 Ohio St. L.J. 1635 (1997-1998),"Appeals, Courts, States",105,na,26
Court Fixing [article],"George, Tracey E. (Cited 639 times)",3437,"Arizona Law Review, Vol. 43, Issue 1 (2001), pp. 9-62",43 Ariz. L. Rev. 9 (2001),"Judges, Voting",70,na,17
The Dynamics and Determinants of the Decision to Grant En Banc Review [article],"George, Tracey E. (Cited 639 times)",3437,"Washington Law Review, Vol. 74, Issue 2 (April 1999), pp. 213-274",74 Wash. L. Rev. 213 (1999),"Courts, Appellate Review, Federal Courts",67,1,26
An Empirical Study of Empirical Legal Scholarship: The Top Law Schools [article],"George, Tracey E. (Cited 639 times)",3437,"Indiana Law Journal, Vol. 81, Issue 1 (Winter 2006), pp. 141-162",81 Ind. L.J. 141 (2006),"Schools, Education Law, Legal Education, Regulation, Economics",62,na,56
An Empirical Evaluations of Specialized Law Reviews [article],"George, Tracey E. (Cited 639 times); Guthrie, Chris (Cited 2780 times)",3437,"Florida State University Law Review, Vol. 26, Issue 4 (Summer 1999), pp. 813-836",26 Fla. St. U. L. Rev. 813 (1998-1999),"Legal Analysis and Writing, Legal Education, Revolution, Bankruptcy Law, Evidence",48,na,12
The Futility of Appeal: Disciplinary Insights into the Affirmance Effect on the United States Courts of Appeals [notes],"Guthrie, Chris (Cited 2780 times); George, Tracey E. (Cited 639 times)",3437,"Florida State University Law Review, Vol. 32, Issue 2 (Winter 2005), pp. 357-386",32 Fla. St. U. L. Rev. 357 (2004-2005),"Appeals, Courts, States, Contempt, Legal Profession, Appellate Review",44,na,6
Remaking the United States Supreme Court in the Courts' of Appeals Image [article],"George, Tracey E. (Cited 639 times); Guthrie, Chris (Cited 2780 times)",3437,"Duke Law Journal, Vol. 58, Issue 7 (April 2009), pp. 1439-1476",58 Duke L.J. 1439 (2008-2009),"Appeals, Courts, States, Capacity, Identification, Judges",30,na,17
How is Constitutional Law Made [reviews],"Pushaw, Robert J. Jr. (Cited 1221 times); George, Tracey E. (Cited 639 times)",3437,"Michigan Law Review, Vol. 100, Issue 6 (May 2002), pp. 1265-1289",100 Mich. L. Rev. 1265 (2001-2002),na,22,na,3
Supreme Court Monitoring of the United States Courts of Appeals En Banc [article],"George, Tracey E. (Cited 639 times); Solimine, Michael E. (Cited 1545 times)",3437,"Supreme Court Economic Review, Vol. 9, pp. 171-204",9 Sup. Ct. Econ. Rev. 171 (2001),"Appeals, Courts, States",21,na,3
The Federal Court System: A Principal-Agent Perspective [comments],"George, Tracey E. (Cited 639 times); Yoon, Albert H. (Cited 323 times)",3437,"Saint Louis University Law Journal, Vol. 47, Issue 3 (Spring 2003), pp. 819-834",47 St. Louis U. L.J. 819 (2003),"Courts, Agency, Judges, Bankruptcy Law",18,na,15
