Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Don't Tug on Superman's Cape: In Defense of Convening Authority Selection and Appointment of Court-Martial Panel Members [article],"Behan, Christopher W. (Cited 46 times)",9755,"Military Law Review, Vol. 176, pp. 190-308",176 Mil. L. Rev. 190 (2003),"Courts, National Defense, Jurisdiction",24,na,3
When Turnabout is Fair Play: Character Evidence and Self-Defense in Homicide and Assault Cases [article],"Behan, Christopher W. (Cited 46 times)",9755,"Oregon Law Review , Vol. 86, Issue 3 (2007), pp. 733-796",86 Or. L. Rev. 733 (2007),"Criminal Law, Evidence, Homicide, Self-Defense, Federal Rules of Evidence, Harassment, Sexual Harassment",6,na,212
Everybody Talks: Evaluating the Admissibility of Coercively Obtained Evidence in Trials by Military Commission [article],"Behan, Christopher W. (Cited 46 times)",9755,"Washburn Law Journal, Vol. 48, Issue 3 (Spring 2009), pp. 563-616",48 Washburn L.J. 563 (2008-2009),"Evidence, Trials, International Law: History, Interrogations, Torture, Terrorism",5,na,4
Military Commissions and the Conundrum of Classified Evidence: A Semi-Panglossian Solution [article],"Behan, Christopher W. (Cited 46 times)",9755,"Southern Illinois University Law Journal, Vol. 37, Issue 3 (Spring 2013), pp. 643-694",37 S. Ill. U. L.J. 643 (2012-2013),"Evidence, President/Executive Department, Criminal Law, Crimes, War, War Crimes",4,na,5
The Thrill and Excitement of Impeachment by Contradiction [notes],"Behan, Christopher W. (Cited 46 times)",9755,"Army Lawyer, Vol. 2004, Issue 10 (October 2004), pp. 10-16",2004 Army Law. 10 (2004),"Impeachment, Ethics",3,na,1
"The Integrated Active and Reserve Division: Background, Legal Foundation, and the Role of Judge Advocates [article]","Behan, Christopher (Cited 46 times)",9755,"Army Lawyer, Vol. 2003, Issue 3 (March 2003), pp. 1-9",2003 Army Law. 1 (2003),"National Defense, National Guard, States, Homelessness, Veterans' Law",3,na,na
From Voyeur to Lawyer: Vicarious Learning and the Transformational Advocacy Critique [article],"Behan, Christopher W. (Cited 46 times)",9755,"Stetson Law Review, Vol. 38, Issue 1 (Fall 2008), pp. 1-40",38 Stetson L. Rev. 1 (2008-2009),"Legal Education, Practice and Procedure, Education Law",1,na,3
Bioethics and Armed Conflict: Moral Dilemmas of Medicine and War [reviews],"Behan, Christopher W. (Cited 46 times)",9755,"Journal of Legal Medicine, Vol. 28, Issue 1 (January-March 2007), pp. 163-170",28 J. Legal Med. 163 (2007),"Bioethics, War",na,na,2
The Future Ain't What It Used to Be: New Developments in Evidence for the 2005 Term of Court [article],"Behan, Christopher W. (Cited 46 times)",9755,"Army Lawyer, Vol. 2006, Issue 4 (April 2006), pp. 56-79",2006 Army Law. 56 (April 2006),Evidence,na,na,1
It's a Wonderful Rule: Reflections on the Life and Career of Professor William A. Schroeder through the Lens of Federal Rule of Evidence 404(A) [article],"Behan, Christopher W. (Cited 46 times)",9755,"Southern Illinois University Law Journal, Vol. 41, Issue 2 (Winter 2017), pp. 239-246",41 S. Ill. U. L.J. 239 (2016-2017),"Evidence, Candidates, Schools, Criminal Law, Homicide, Self-Defense",na,na,1
New Developments in Evidence for the 2004 Term of Court [article],"Behan, Christopher W. (Cited 46 times)",9755,"Army Lawyer, Vol. 2005, Issue 4 (April 2005), pp. 4-27",2005 Army Law. 4 (2005),"Evidence, Right to Counsel",na,na,na
New Developments in Evidence 2003 [article],"Behan, Christopher W. (Cited 46 times)",9755,"Army Lawyer, Vol. 2004, Issue 5 (May 2004), pp. 11-36",2004 Army Law. 11 (2004),"Evidence, Child Abuse, Misconduct",na,na,na
Of Cross-Examination and a Cat [article],"Behan, Christopher (Cited 46 times)",9755,"Nebraska Lawyer, Vol. 2005, Issue 3 (March 2005), pp. 12-14",2005 Neb. Law. 12 (March 2005),"Domestic Relations, Sexuality and the Law, Jurisprudence, Obscenity",na,na,na
