Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Jury Representativeness: A Mandate for Multiple Source Lists [article],"Kairys, David (Cited 372 times); Kadane, Joseph (Cited 88 times); Lehoczky, John P. (Cited 88 times)",4588,"California Law Review, Vol. 65, Issue 4 (July 1977), pp. 776-827",65 Calif. L. Rev. 776 (1977),"Jury, Courts, Criminal Law",88,28,19
Law and Politics [article],"Kairys, David (Cited 372 times)",4588,"George Washington Law Review, Vol. 52, Issue 2 (January 1984), pp. 243-262",52 Geo. Wash. L. Rev. 243 (1983-1984),"Politics, Jurisprudence, Courts",57,na,46
Legal Claims of Cities against the Manufacturers of Handguns [article],"Kairys, David (Cited 372 times)",4588,"Temple Law Review, Vol. 71, Issue 1 (Spring 1998), pp. 1-22",71 Temp. L. Rev. 1 (1998),"Handguns, Liability, Strict Liability",30,na,4
Searching for the Rule of Law [article],"Kairys, David (Cited 372 times)",4588,"Suffolk University Law Review, Vol. 36, Issue 2 (2003), pp. 307-330",36 Suffolk U. L. Rev. 307 (2002-2003),"Jurisprudence, Law and Society, Rule of Law, Comparative Law, Constitutional Law, Judges, Liberty",29,na,7
Unexplainable on Grounds Other Than Race [article],"Kairys, David (Cited 372 times)",4588,"American University Law Review, Vol. 45, Issue 3 (February 1996), pp. 729-750",45 Am. U. L. Rev. 729 (1995-1996),"Race, Affirmative Action, Discrimination, Equity, Death, Plaintiffs, Voting",26,na,5
"Juror Selection: The Law, a Mathematical Method of Analysis, and a Case Study [article]","Kairys, David (Cited 372 times)",4588,"American Criminal Law Review, Vol. 10, Issue 4 (Summer 1972), pp. 771-806",10 Am. Crim. L. Rev. 771 (1971-1972),"Jury, Discrimination, Racial Discrimination, States, Race",25,2,9
The Governmental Handgun Cases and the Elements and Underlying Policies of Public Nuisance Law [article],"Kairys, David (Cited 372 times)",4588,"Connecticut Law Review, Vol. 32, Issue 4 (Summer 2000), pp. 1175-1188",32 Conn. L. Rev. 1175 (Summer 2000),"Nuisance, Jurisprudence, Climate Change",25,5,21
The Origin and Development of the Governmental Handgun Cases [article],"Kairys, David (Cited 372 times)",4588,"Connecticut Law Review, Vol. 32, Issue 4 (Summer 2000), pp. 1163-1174",32 Conn. L. Rev. 1163 (Summer 2000),"Firearms, Sales, Handguns, Industry, Insurance Law",24,na,13
Race Trilogy [article],"Kairys, David (Cited 372 times)",4588,"Temple Law Review, Vol. 67, Issue 1 (Spring 1994), pp. 1-12",67 Temple L. Rev. 1 (1994),"Race, History, Judges, Constitutional Law, Discrimination, Racial Discrimination, Thirteenth Amendment",20,na,4
Unconscious Racism [comments],"Kairys, David (Cited 372 times)",4588,"Temple Law Review, Vol. 83, Issue 4 (Summer 2011), pp. 857-866",83 Temp. L. Rev. 857 (Summer 2011),"Drunk Driving, Punishment, Detention, Law Enforcement, Pretrial Detention, Race, Courts, Law and Society",8,na,39
Law and the Rise of Capitalism [reviews],"Kairys, David (Cited 372 times)",4588,"University of Pennsylvania Law Review, Vol. 126, Issue 4 (April 1978), pp. 930-954",126 U. Pa. L. Rev. 930 (1977-1978),"History, Legal History, War, Slavery",7,na,na
A Brief History of Race and the Supreme Court [comments],"Kairys, David (Cited 372 times)",4588,"Temple Law Review, Vol. 79, Issue 3 (Fall 2006), pp. 751-772",79 Temp. L. Rev. 751 (2006),"History, Judges, Race, Constitutional Law, Discrimination, Racial Discrimination, Thirteenth Amendment",6,na,4
Some Concerns about Context and Concentration of Power [article],"Kairys, David (Cited 372 times)",4588,"Temple Law Review, Vol. 72, Issue 4 (Winter 1999), pp. 1019-1022",72 Temp. L. Rev. 1019 (1999),"Confidentiality, Medical Records, Records, Philosophy",5,na,2
The Contradictory Messages of Rehnquist-Roberts Era Speech Law: Liberty and Justice for Some [article],"Kairys, David (Cited 372 times)",4588,"University of Illinois Law Review, Vol. 2013, Issue 1 (2013), pp. 195-220",2013 U. Ill. L. Rev. 195 (2013),"Liberty, First Amendment, Money, Candidates, Constitutional Law, Political Speech, Politics",4,na,3
