Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Protecting Sex: Sexual Disincentives and Sex-Based Discrimination in Nguyen v. INS [article],"Weinrib, Laura (Cited 65 times)",5285,"Columbia Journal of Gender and Law, Vol. 12, Issue 1 (2003), pp. 222-274",12 Colum. J. Gender & L. 222 (2003),"Discrimination, Sex, Sexuality and the Law, Children, Constitutional Law, Domestic Relations, Illegitimate Children, Immigration Law, Paternity",21,na,15
Civil Liberties outside the Courts [article],"Weinrib, Laura M. (Cited 65 times)",5285,"Supreme Court Review, Vol. 2014, pp. 297-362",2014 Sup. Ct. Rev. 297 (2014),"Civil Rights, Courts, First Amendment, Labor, Legal History, Constitutional Law, Military Law",13,na,16
Reconstructing Family: Constructive Trust at Relational Dissolution [notes],"Weinrib, Laura (Cited 65 times)",5285,"Harvard Civil Rights-Civil Liberties Law Review, Vol. 37, Issue 1 (Winter 2002), pp. 207-248",37 Harv. C.R.-C.L. L. Rev. 207 (Winter 2002),"Domestic Relations, Sexuality and the Law, Contracts, Martial Law, Burial, Family Responsibility/Support Laws, Jurisprudence",8,na,15
"From Public Interest to Private Rights: Free Speech, Liberal Individualism, and the Making of Modern Tort Law [comments]","Weinrib, Laura M. (Cited 65 times)",5285,"Law and Social Inquiry, Vol. 34, Issue 1 (Winter 2009), pp. 187-224",34 Law & Soc. Inquiry 187 (2009),"First Amendment, Interest, Torts, Legal History, Personal Injury, Titles",7,na,10
The Sex Side of Civil Liberties: United States v. Dennett and the Changing Face of Free Speech [article],"Weinrib, Laura M. (Cited 65 times)",5285,"Law and History Review, Vol. 30, Issue 2 (May 2012), pp. 325-386",30 Law & Hist. Rev. 325 (2012),"Courts, Israel, War, Citizenship, Politics, Sovereignty",7,na,2
The Right to Work and the Right to Strike [article],"Weinrib, Laura (Cited 65 times)",5285,"University of Chicago Legal Forum, Vol. 2017, pp. 513-536",2017 U. Chi. Legal F. 513 (2017),"Right to Strike, Agency, First Amendment",3,na,39
Kinship Care Reform: A Proposal for Consent Legislation in Massachusetts [article],"Weinrib, Laura (Cited 65 times)",5285,"Massachusetts Law Review, Vol. 87, Issue 1 (Summer 2002), pp. 23-32",87 Mass. L. Rev. 23 (2002-2003),"Consent, Legislation, Juveniles, Law and Society, Money, Social Welfare Law",3,na,1
Freedom of Conscience in War Time: World War I and the Limits of Civil Liberties [article],"Weinrib, Laura M. (Cited 65 times)",5285,"Emory Law Journal, Vol. 65, Issue 4 (2016), pp. 1051-1138",65 Emory L.J. 1051 (2015-2016),"Military, War and Peace, War, National Defense, First Amendment, Judges, States",2,na,13
"Untangling the Radical Roots of America's Civil Liberties Settlement: Causation, Compromise, and the Taming of Free Speech [article]","Weinrib, Laura (Cited 65 times)",5285,"Jerusalem Review of Legal Studies, Vol. 18, pp. 135-158",Full Text Not Currently Available in HeinOnline,"Causation, Due Process, First Amendment, Labor, Labor, Legal History",na,na,na
The Vagrancy Law Challenge and the Vagaries of Legal Change [reviews],"Weinrib, Laura (Cited 65 times)",5285,"Law & Social Inquiry, Vol. 43, Issue 4 (Fall 2018), pp. 1669-1685",Full Text Not Currently Available in HeinOnline,"Vagrancy, Police, Police Power",na,na,na
Canada's New Anti-Spam Legislation [comments],"Weinrib, Laura (Cited 65 times); Tseng, Alice",5285,"Canadian Business Law Journal, Vol. 52, Issue 1 (December 2011), pp. 123-135",52 Can. Bus. L.J. 123 (2011-2012),"Legislation, Privacy",na,na,14
How Sex Became a Civil Liberty - Leigh Ann Wheeler [reviews],"Weinrib, Laura (Cited 65 times)",5285,"Law and History Review, Vol. 32, Issue 3 (August 2014), pp. 728-730",32 Law & Hist. Rev. 728 (August 2014),"Liberty, Sex",na,na,1
