Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Excusing Women [article],"Coughlin, Anne M. (Cited 428 times)",8184,"California Law Review, Vol. 82, Issue 1 (January 1994), pp. 1-94",82 Cal L. Rev. 1 (1994),"Criminal Law, Jurisprudence, Women, Battered Women",207,2,43
Regulating the Self: Autobiographical Performances in Outsider Scholarship [article],"Coughlin, Anne M. (Cited 428 times)",8184,"Virginia Law Review, Vol. 81, Issue 5 (August 1995), pp. 1229-1340",81 Va. L. Rev. 1229 (1995),"Jurisprudence, Legal Education, Legal Writing, Water Law, Arts",88,na,6
Sex and Guilt [article],"Coughlin, Anne M. (Cited 428 times)",8184,"Virginia Law Review, Vol. 84, Issue 1 (February 1998), pp. 1-46",84 Va. L. Rev. 1 (1998),na,85,na,18
Interrogation Stories [article],"Coughlin, Anne M. (Cited 428 times)",8184,"Virginia Law Review , Vol. 95, Issue 7 (November 2009), pp. 1599-1662",95 Va. L. Rev. 1599 (2009),"Law Enforcement, Criminal Law",19,na,15
Of White Slaves and Domestic Hostages [article],"Coughlin, Anne M. (Cited 428 times)",8184,"Buffalo Criminal Law Review, Vol. 1, Issue 1 (1997), pp. 109-136",1 Buff. Crim. L. Rev. 109 (1997-1998),"Criminal Law, Women, Sexuality and the Law",11,na,28
C'est Moi [article],"Coughlin, Anne M. (Cited 428 times)",8184,"Minnesota Law Review, Vol. 83, Issue 6 (June 1999), pp. 1619-1636",83 Minn. L. Rev. 1619 (1998-1999),"Race, Provocation",5,na,5
Representing the Forbidden [article],"Coughlin, Anne M. (Cited 428 times)",8184,"California Law Review, Vol. 90, Issue 6 (December 2002), pp. 2143-2184",90 Calif. L. Rev. 2143 (December 2002),"Communications Law, Criminal Law, Jurisprudence, Research, Feminism, Pornography",4,na,6
Sex and Self-Governance [comments],"Coughlin, Anne M. (Cited 428 times)",8184,"McGeorge Law Review, Vol. 29, Issue 1 (1997), pp. 17-26",29 McGeorge L. Rev. 17 (1997-1998),"Sex, Discrimination, Gender, Judges, Transsexuals",3,na,7
Writing for Justice Powell [comments],"Coughlin, Anne M. (Cited 428 times)",8184,"Columbia Law Review, Vol. 99, Issue 3 (April 1999), pp. 541-543",99 Colum. L. Rev. 541 (April 1999),"Constitutional Law, Courts, Jury, Practice and Procedure, Biography, Judges",3,na,3
I'm in the Mood for Law [reviews],"Coughlin, Anne M. (Cited 428 times)",8184,"Stanford Law Review, Vol. 53, Issue 1 (October 2000), pp. 209-222",53 Stan. L. Rev. 209 (2000-2001),"Jurisprudence, Legal Analysis and Writing",3,na,2
"Whose Honor - Whose Revenge - Comments on Figueredo's Blame, Retribution and Deterrence [article]","Coughlin, Anne M. (Cited 428 times)",8184,"Virginia Journal of Social Policy & the Law, Vol. 8, Issue 1 (Fall 2000), pp. 253-262",8 Va. J. Soc. Pol'y & L. 253 (2000-2001),"Rape, Battered Woman Syndrome, Evidence, Testimony, Israel",na,na,1
