Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
"Juvenile Law, before and after the Entrance of Parens Patriae [article]","Cogan, Neil Howard (Cited 88 times)",1384,"South Carolina Law Review, Vol. 22, Issue 2 (1970), pp. 147-181",22 S. C. L. Rev. 147 (1970),"Guardian Ad Litem, Guardianship, Equity",82,1,16
The Pennsylvania Bail Provisions: The Legality of Preventive Detention [article],"Cogan, Neil Howard (Cited 88 times)",1384,"Temple Law Quarterly, Vol. 44, Issue 1 (Fall 1970), pp. 51-72",44 Temp. L.Q. 51 (1970-1971),"Bail, Detention, Preventive Detention, Habeas Corpus, Right to Bail, Sedition",6,2,8
