Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
The Historic Foundation of American Copyright Law: Exploding the Myth of Common Law Copyright [article],"Abrams, Howard B. (Cited 312 times)",6844,"Wayne Law Review, Vol. 29, Issue 3 (Spring 1983), pp. 1119-1192",29 Wayne L. Rev. 1119 (1982-1983),"Common Law, Copyright",135,1,49
"Copyright, Misappropriation, and Preemption: Constitutional and Statutory Limits of State Law Protection [article]","Abrams, Howard B. (Cited 312 times)",6844,"Supreme Court Review, Vol. 1983, pp. 509-582",1983 Sup. Ct. Rev. 509 (1983),"Copyright, Courts, Music, Arts, Common Law, Forfeiture, Intellectual Property Law",71,4,12
Originality and Creativity in Copyright Law [article],"Abrams, Howard B. (Cited 312 times)",6844,"Law and Contemporary Problems, Vol. 55, Issue 2 (Spring 1992), pp. 3-44",55 Law & Contemp. Probs. 3 (1992),"Copyright, Intellectual Property Law, Computers",28,na,77
Putting Erie on the Right Track [article],"Gelfand, Gregory (Cited 214 times); Abrams, Howard B. (Cited 312 times)",6844,"University of Pittsburgh Law Review, Vol. 49, Issue 4 (Summer 1988), pp. 937-1006",49 U. Pitt. L. Rev. 937 (1987-1988),"Conflict of Laws, Constitutional Law, Jurisdiction, Interest",24,na,2
Copyright's First Compulsory License [article],"Abrams, Howard B. (Cited 312 times)",6844,"Santa Clara Computer & High Technology Law Journal, Vol. 26, Issue 2 (2009-2010), pp. 215-254",26 Santa Clara Computer & High Tech. L.J. 215 (2009-2010),"Copyright, Industry, Music",21,na,36
Who's Sorry Now--Termination Rights and the Derivative Works Exception [article],"Abrams, Howard B. (Cited 312 times)",6844,"University of Detroit Journal of Urban Law, Vol. 62, Issue 2 (Winter 1985), pp. 181-244",62 U. Det. J. Urb. L. 181 (1984-1985),"Copyright, Music",16,1,14
"Goldstein v. California: Sound, Fury, and Significance [article]","Abrams, Howard B. (Cited 312 times); Abrams, Robert H. (Cited 584 times)",6844,"Supreme Court Review, Vol. 1975, pp. 147-188",1975 Sup. Ct. Rev. 147 (1975),Copyright,9,1,3
Equitable Implementation of Tax Expenditures [article],"Edrey, Yoseph (Cited 22 times); Abrams, Howard (Cited 312 times)",6844,"Virginia Tax Review, Vol. 9, Issue 1 (Summer 1989), pp. 109-124",9 Va. Tax Rev. 109 (1989-1990),"Taxation, Economics, Statute of Limitations",4,na,2
"Edlred, Golan and Their Aftermath [article]","Abrams, Howard B. (Cited 312 times)",6844,"Journal of the Copyright Society of the USA, Vol. 60, Issue 4 (Summer 2013), pp. 491-528",60 J. Copyright Soc'y U.S.A. 491 (2012-2013),"Constitutional Law, First Amendment, Commerce, Commerce Clause, Copyright, Intellectual Property Law, Legislation",3,na,3
The Role of the Copyright Office: An Introduction [article],"Abrams, Howard B. (Cited 312 times)",6844,"Cardozo Arts & Entertainment Law Journal, Vol. 13, Issue 1 (1994), pp. 27-28",13 Cardozo Arts & Ent. L.J. 27 (1994-1995),Copyright,1,na,2
Authors' Rights in Light of New Technologies [article],"Abrams, Howard B. (Cited 312 times)",6844,"American Journal of Comparative Law Supplement, Vol. 38, pp. 283-324",38 Am. J. Comp. L. Supp. 283 (1990),"Computer Law, Copyright, Intellectual Property Law",na,na,5
