Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Citizen Comprehension of Difficult Issues: Lessons from Civil Jury Trials [article],"Cecil, Joe S. (Cited 354 times); Hans, Valerie P. (Cited 1138 times); Wiggins, Elizabeth C. (Cited 270 times)",9731,"American University Law Review, Vol. 40, Issue 2 (1991), pp. 727-774",40 Am. U. L. Rev. 727 (1990-1991),"Jury, Trials, Civil Rights, Contracts, Economics, Law and Society, Practice and Procedure, Research",130,5,36
Section 12 of the Canada Evidence Act and the Deliberations of Simulated Juries [article],"Hans, Valerie P. (Cited 1138 times); Doob, Anthony N. (Cited 245 times)",9731,"Criminal Law Quarterly, Vol. 18, Issue 2 (March 1976), pp. 235-253",18 Crim. L.Q. 235 (1975-1976),"Evidence, Jury, Research",79,6,29
Taking a Stand on Taking the Stand: The Effect of a Prior Criminal Record on the Decision to Testify and on Trial Outcomes [article],"Eisenberg, Theodore (Cited 6096 times); Hans, Valerie P. (Cited 1138 times)",9731,"Cornell Law Review, Vol. 94, Issue 6 (September 2009), pp. 1353-1390",94 Cornell L. Rev. 1353 (2008-2009),"Criminal Law, Criminal Records, Evidence, Federal Rules of Evidence",60,na,103
Editor's Introduction to Judgment by the Numbers: Converting Qualitative to Quantitative Judgments in Law [comments],"Hans, Valerie P. (Cited 1138 times); Rachlinski, Jeffrey J. (Cited 3739 times); Owens, Emily G. (Cited 76 times)",9731,"Journal of Empirical Legal Studies, Vol. 8, Special Issue (December 2011), pp. 1-5",8 J. Empirical Legal Stud. 1 (2011),"Dispute Resolution, Employment Practice, Law and Society, Judges, Law Enforcement, Administration Law, Agriculture Law, Environmental Law, Regulation",53,2,6
Judge-Jury Agreement in Criminal Cases: A Partial Replication of Kalven and Zeisel's The American Jury [article],"Eisenberg, Theodore (Cited 6096 times); Hannaford-Agor, Paula L. (Cited 174 times); Hans, Valerie P. (Cited 1138 times); Waters, Nicole L. (Cited 68 times)",9731,"Journal of Empirical Legal Studies, Vol. 2, Issue 1 (2005), pp. 171-206",2 J. Empirical Legal Stud. 171 (2005),"Criminal Law, Jury, Judges",47,na,14
The Illusions and Realities of Jurors' Treatment of Corporate Defendants [article],"Hans, Valerie P. (Cited 1138 times)",9731,"DePaul Law Review, Vol. 48, Issue 2 (Winter 1999), pp. 327-354",48 DePaul L. Rev. 327 (1998-1999),"Defendants, Courts, Judgments, Liability, Torts, Jury, Trials",43,2,12
Jurors' Judgments of Business Liability in Tort Cases: Implications for the Litigation Explosion Debate [article],"Hans, Valerie P. (Cited 1138 times); Lofquist, William S. (Cited 126 times)",9731,"Law & Society Review, Vol. 26, Issue 1 (1992), pp. 85-116",26 Law & Soc'y Rev. 85 (1992),"Courts, Judgments, Liability, Torts, Jury",43,na,10
Avoid Bald Men and People with Green Socks - Other Ways to Improve the Voir Dire Process in Jury Selection [article],"Hans, Valerie P. (Cited 1138 times); Jehle, Alayna (Cited 52 times)",9731,"Chicago-Kent Law Review, Vol. 78, Issue 3 (2003), pp. 1179-1202",78 Chi.-Kent L. Rev. 1179 (2003),"Jury, Voir Dire",42,4,82
The Jury's Response to Business and Corporate Wrongdoing [article],"Hans, Valerie P. (Cited 1138 times)",9731,"Law and Contemporary Problems, Vol. 52, Issue 4 (Autumn 1989), pp. 177-204",52 Law & Contemp. Probs. 177 (1989),"Corporations, Jury, Courts, Judgments, Liability, Torts",39,na,11
Empirical Research and Civil Jury Reform [article],"Hans, Valerie P. (Cited 1138 times); Albertson, Stephanie (Cited 38 times)",9731,"Notre Dame Law Review, Vol. 78, Issue 5 (August 2003), pp. 1497-1524",78 Notre Dame L. Rev. 1497 (2002-2003),"Jury, Practice and Procedure, Research",38,1,29
