Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
A Defense of Legal Writing [comments],"Hyland, Richard (Cited 145 times)",5413,"University of Pennsylvania Law Review, Vol. 134, Issue 3 (March 1986), pp. 599-626",134 U. Pa. L. Rev. 599 (1985-1986),"Legal Writing, Law and Society, Practice and Procedure, Legal Analysis and Writing",51,na,5
Pacta Sunt Servanda: A Meditation [article],"Hyland, Richard (Cited 145 times)",5413,"Virginia Journal of International Law , Vol. 34, Issue 2 (Winter 1994), pp. 405-434",34 Va. J. Int'l L. 405 (1993-1994),"Civil Rights, Legal History, Military, War and Peace, Sustainable Development, Weapons, Obligations",32,3,72
Hegel: A User's Manual [article],"Hyland, Richard (Cited 145 times)",5413,"Cardozo Law Review, Vol. 10, Issues 5-6 (March/Aprril 1989), pp. 1735-1832",10 Cardozo L. Rev. 1735 (March/Aprril 1989),Philosophy,12,na,13
Draft [article],"Hyland, Richard (Cited 145 times)",5413,"Columbia Law Review, Vol. 97, Issue 5 (June 1997), pp. 1343-1362",97 Colum. L. Rev. 1343 (June 1997),"Commercial Law, Legislation, Model Penal Code",12,na,5
Babel: A She'ur [article],"Hyland, Richard (Cited 145 times)",5413,"Cardozo Law Review, Vol. 11, Issues 5-6 (July/Aug. 1990), pp. 1585-1612",11 Cardozo L. Rev. 1585 (1989-1990),"Civil Law, Constitutional Law, Tobacco",12,na,5
On Setting Forth the Law of Contract: A Foreword [comments],"Hyland, Richard (Cited 145 times)",5413,"American Journal of Comparative Law, Vol. 40, Issue 3 (Summer 1992), pp. 541-550",40 Am. J. Comp. L. 541 (1992),"Comparative Law, Contracts, International Trade, Conflict of Laws, Private International Law, Fees, Jurisdiction",12,na,2
The Spinozist [article],"Hyland, Richard (Cited 145 times)",5413,"Iowa Law Review, Vol. 77, Issue 2 (January 1992), pp. 805-836",77 Iowa L. Rev. 805 (1991-1992),"Philosophy, Criminology, Contracts",6,na,6
"Life, Death, and Contract [article]","Hyland, Richard (Cited 145 times)",5413,"Northwestern University Law Review, Vol. 90, Issue 1 , pp. 204-218",90 Nw. U. L. Rev. 204 (1995-1996),"Death, Contracts, Jurisprudence",5,na,7
The One and the Many [article],"Hyland, Richard (Cited 145 times)",5413,"California Law Review, Vol. 82, Issue 2 (March 1994), pp. 401-422",82 Cal L. Rev. 401 (1994),"Jurisprudence, Legal History, Philosophy",3,na,2
On Rereading the King's Two Bodies [reviews],"Hyland, Richard (Cited 145 times)",5413,"American Journal of Comparative Law, Vol. 66, Issue 2 (Summer 2018), pp. 458-473",66 Am. J. Comp. L. 458 (2018),"Biography, Law and Society, Legal History, Statutes, War",na,na,29
Pillow Talk [article],"Hyland, Richard (Cited 145 times)",5413,"American University Journal of Gender and the Law , Vol. 4, Issue 1 (Fall 1995), pp. 77-104",4 Am. U. J. Gender & L. 77 (1995-1996),"Arts, Wiretapping, Evidence, Identification",na,na,3
