Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
"Free Exercise is Dead, Long Live Free Exercise: Smith, Lukumi and the General Applicability Requirement [article]","Duncan, Richard F. (Cited 475 times)",2983,"University of Pennsylvania Journal of Constitutional Law, Vol. 3, Issue 3 (May 2001), pp. 850-884",3 U. Pa. J. Const. L. 850 (2001),"Liberty, Religious Freedom",88,na,8
"Who Wants to Stop the Church: Homosexual Rights Legislation, Public Policy, and Religious Freedom [article]","Duncan, Richard F. (Cited 475 times)",2983,"Notre Dame Law Review, Vol. 69, Issue 3 (1993-1994), pp. 393-446",69 Notre Dame L. Rev. 393 (1993-1994),"Discrimination, Law and Society, Legislation, Public Policy, Religion, Religious Freedom, Sodomy, Homosexuality, Sexual Orientation",76,4,43
"Wigstock and the Kulturkampf: Supreme Court Storytelling, the Culture War, and Romer v. Evans [article]","Duncan, Richard F. (Cited 475 times)",2983,"Notre Dame Law Review, Vol. 72, Issue 2 (1997), pp. 345-372",72 Notre Dame L. Rev. 345 (1996-1997),na,47,na,5
From Loving to Romer: Homosexual Marriage and Moral Discernment [article],"Duncan, Richard F. (Cited 475 times)",2983,"BYU Journal of Public Law, Vol. 12, Issue 2 (1998), pp. 239-252",12 BYU J. Pub. L. 239 (1997-1998),"Martial Law, Domestic Relations",35,na,21
The Narrow and Shallow Bite of Romer and the Eminent Rationality of Dual-Gender Marriage: A (Partial) Response to Professor Koppelman [article],"Duncan, Richard F. (Cited 475 times)",2983,"William & Mary Bill of Rights Journal , Vol. 6, Issue 1 (Winter 1997), pp. 147-166",6 Wm. & Mary Bill Rts. J. 147 (1997-1998),"Gender, Martial Law, Race, Civil Rights, Discrimination",25,na,na
Homosexual Marriage and the Myth of Tolerance: Is Cardinal O'Connor a Homophobe [article],"Duncan, Richard F. (Cited 475 times)",2983,"Notre Dame Journal of Law, Ethics & Public Policy, Vol. 10, Issue 2 (1996), pp. 587-608",10 Notre Dame J.L. Ethics & Pub. Pol'y 587 (1996),"Martial Law, Science and Technology, Commitment, Domestic Relations, Liberty, Same-Sex Marriage, Sex, Sexuality and the Law",22,na,7
"Free Exercise and Individualized Exemptions: Herein of Smith, Sherbert, Hogwarts, and Religious Liberty [article]","Duncan, Richard F. (Cited 475 times)",2983,"Nebraska Law Review, Vol. 83, Issue 4 (2005), pp. 1178-1203",83 Neb. L. Rev. 1178 (2004-2005),"Liberty, Constitutional Law, Jurisprudence, Religion, Employment, First Amendment, State and Local Government Law",21,na,13
Public Schools and the Inevitability of Religious Inequality [article],"Duncan, Richard F. (Cited 475 times)",2983,"Brigham Young University Law Review, Vol. 1996, Issue 3 (1996), pp. 569-586",1996 BYU L. Rev. 569 (1996),"Education Law, Public Schools, Schools, Age, Freedom of Religion, Jurisprudence, Religion, Congress, Politics",17,na,6
Loan Payments to Secured Creditors as Preferences under the 1984 Bankruptcy Amendments [article],"Duncan, Richard F. (Cited 475 times)",2983,"Nebraska Law Review, Vol. 64, Issue 1 (1985), pp. 83-91",64 Neb. L. Rev. 83 (1985),"Bankruptcy Law, Creditors, Liability, Bankruptcy Law",14,2,2
Through the Trap Door Darkly: Nebraska Exemption Policy and the Bankruptcy Reform Act of 1978 [article],"Duncan, Richard F. (Cited 475 times)",2983,"Nebraska Law Review, Vol. 60, Issue 2 (1981), pp. 219-275",60 Neb. L. Rev. 219 (1981),"Bankruptcy Law, States, Bankruptcy Law, Real Property",13,8,1
"Preferential Transfers, the Floating Lien, and Section 547(c)(5) of the Bankruptcy Reform Act of 1978 [article]","Duncan, Richard F. (Cited 475 times)",2983,"Arkansas Law Review, Vol. 36, Issue 1 (1982), pp. 1-46",36 Ark. L. Rev. 1 (1982-1983),"Bankruptcy Law, Personal Property, Security Interests, Bankruptcy Law",13,4,5
Homosexual Rights and Citizen Initiatives: Is Constitutionalism Unconstitutional [article],"Duncan, Richard F. (Cited 475 times); Young, Gary L. (Cited 13 times)",2983,"Notre Dame Journal of Law, Ethics & Public Policy, Vol. 9, Issue 1 (1995), pp. 93-136",9 Notre Dame J.L. Ethics & Pub. Pol'y 93 (1995),"Crimes, Gay Men and Lesbians, Sodomy, Child Abuse, Teachers, Restitution, Statutes",13,na,12
