Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Judicial Review of Agency Benefit-Cost Analysis [article],"Cecot, Caroline (Cited 30 times); Viscusi, W. Kip (Cited 1323 times)",2764,"George Mason Law Review, Vol. 22, Issue 3 (Spring 2015), pp. 575-618",22 Geo. Mason L. Rev. 575 (2014-2015),23,na,23,na
"The One-in, Two-out Executive Order Is a Zero [comments]","Cecot, Caroline (Cited 30 times); Livermore, Michael A. (Cited 383 times)",2764,"University of Pennsylvania Law Review Online, Vol. 166, pp. 1-16",na,2,na,70,na
Discontinuous Behavioral Responses to Recycling Laws and Plastic Water Bottle Deposits [article],"Viscusi, W. Kip (Cited 1323 times); Huber, Joel (Cited 1 times); Bell, Jason (Cited 1 times); Cecot, Caroline (Cited 30 times)",2764,"American Law and Economics Review, Vol. 15, Issue 1 (Spring 2013), pp. 110-155",na,1,na,na,na
Mineral Royalties: Historical Uses and Justifications [article],"Hein, Jayni Foley (Cited 14 times); Cecot, Caroline (Cited 30 times)",2764,"Duke Environmental Law & Policy Forum, Vol. 28, Issue 1 (Fall 2017), pp. 1-30",28 Duke Envtl. L. & Pol'y F. 1 (2017-2018),1,na,38,na
Blowing Hot Air: An Analysis of State Involvement in Greenhouse Gas Litigation [notes],"Cecot, Caroline (Cited 30 times)",2764,"Vanderbilt Law Review, Vol. 65, Issue 1 (January 2012), pp. 189-248",na,1,na,4,na
Deregulatory Cost-Benefit Analysis and Regulatory Stability [article],"Cecot, Caroline (Cited 30 times)",2764,"Duke Law Journal, Vol. 68, Issue 8 (May 2019), pp. 1593-1650",na,1,na,na,na
Regulatory Fracture Plugging: Managing Risks to Water from Shale Development [article],"Cecot, Caroline (Cited 30 times)",2764,"Texas A&M Law Review, Vol. 6, Issue 1 (Fall 2018), pp. 29-58",6 Tex. A&M L. Rev. 29 (2018-2019),1,na,na,na
No Fracking Way: An Empirical Investigation of Local Shale Development Bans in New York [article],"Cecot, Caroline (Cited 30 times)",2764,"Environmental Law, Vol. 48, Issue 4 (Fall 2018), pp. 761-796",48 Envtl. L. 761 (2018),na,na,8,na
Filling the Federal Enforcement Gap [article],"Cecot, Caroline (Cited 30 times)",2764,"Natural Resources & Environment, Vol. 33, Issue 4 (Spring 2019), pp. 36-39",33 Nat. Resources & Env't 36 (2018-2019),na,na,1,na
