Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Measuring How Stock Ownership Affects Which Judges and Justices Hear Cases [article],"Anderson, James M. (Cited 157 times); Helland, Eric (Cited 236 times); McAlister, Merritt (Cited 3 times)",6461,"Georgetown Law Journal, Vol. 103, Issue 5 (June 2015), pp. 1163-1214",103 Geo. L.J. 1163 (2014-2015),2,3,12,na
"The Swift, Silent Sword Hiding in the (Defense) Attorney's Arsenal: The Inefficacy of Georgia's New Offer of Judgment Statute as Procedural Tort Reform [notes]","McAlister, Merritt E. (Cited 3 times)",6461,"Georgia Law Review, Vol. 40, Issue 3 (Spring 2006), pp. 995-[ii]",na,1,3,1,na
