Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
"Eastern Europe and the Third World: Increasing Opportunity, Decreasing Capability [article]","Janes, Robert W.; Kaminski, Bartlomiej",4464,"International Journal, Vol. 43, Issue 1 (Winter 1987-1988), pp. 142-164",na,na,na,2,na
