Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Patent Conflicts [article],"Narechania, Tejas N. (Cited 46 times)",445,"Georgetown Law Journal, Vol. 103, Issue 6 (August 2015), pp. 1483-1542",103 Geo. L.J. 1483 (2014-2015),11,na,15,na
An Offensive Weapon: An Empirical Analysis of the Sword of State Sovereign Immunity in State-Owned Patents [notes],"Narechania, Tejas N. (Cited 46 times)",445,"Columbia Law Review, Vol. 110, Issue 6 (October 2010), pp. 1574-1615",na,9,na,9,na
Sender Side Transmission Rules for the Internet [comments],"Narechania, Tejas N. (Cited 46 times); Wu, Tim (Cited 1021 times)",445,"Federal Communications Law Journal, Vol. 66, Issue 3 (June 2014), pp. 467-490",na,9,na,2,na
Network Nepotism and the Market for Content Delivery [article],"Narechania, Tejas N. (Cited 46 times)",445,"Stanford Law Review Online, Vol. 67, pp. 27-36",67 Stan. L. Rev. Online 27 (2014-2015),7,na,8,na
An Unsettling Development: The Use of Settlement-Related Evidence for Damages Determinations in Patent Litigation [article],"Narechania, Tejas N. (Cited 46 times); Kirklin, Jackson Taylor (Cited 11 times)",445,"University of Illinois Journal of Law, Technology & Policy, Vol. 2012, Issue 1 (Spring 2012), pp. 1-44",2012 U. Ill. J.L. Tech. & Pol'y 1 (2012),5,na,5,na
Judicial Priorities [article],"Huang, Bert I. (Cited 101 times); Narechania, Tejas N. (Cited 46 times)",445,"University of Pennsylvania Law Review, Vol. 163, Issue 6 (May 2015), pp. 1719-1770",163 U. Pa. L. Rev. 1719 (2014-2015),3,na,10,na
Beyond ResQNet: Clarifying the Standard for the Use of Patent Settlements [article],"Kirklin, Jackson Taylor (Cited 11 times); Narechania, Tejas N. (Cited 46 times)",445,"Landslide, Vol. 6, Issue 3 (January/February 2014), pp. 22-27",6 Landslide 22 (2013-2014),1,na,na,na
Agency Boundaries and Network Neutrality [article],"Narechania, Tejas N. (Cited 46 times)",445,"I/S: A Journal of Law and Policy for the Information Society, Vol. 12, Issue 1 (Fall 2015), pp. 59-76",na,na,na,5,na
"Certiorari, Universality, and a Patent Puzzle [article]","Narechania, Tejas N. (Cited 46 times)",445,"Michigan Law Review, Vol. 116, Issue 8 (June 2018), pp. 1345-1408",116 Mich. L. Rev. 1345 (2017-2018),na,na,37,na
State Immunity and the Patent Trial and Appeal Board [article],"Narechania, Tejas N. (Cited 46 times)",445,"Chicago-Kent Journal of Intellectual Property, Vol. 18, Issue 3 (2019), pp. 537-558",18 Chi.-Kent J. Intell. Prop. 537 (2019),na,na,na,na
