Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
What Gideon Did [article],"Mayeux, Sara (Cited 29 times)",3500,"Columbia Law Review, Vol. 116, Issue 1 (January 2016), pp. 15-104",116 Colum. L. Rev. 15 (2016),18,na,58,na
Ineffective Assistance of Counsel before Powell v. Alabama: Lessons from History for the Future of the Right to Counsel [comments],"Mayeux, Sara (Cited 29 times)",3500,"Iowa Law Review, Vol. 99, Issue 5 (July 2014), pp. 2161-2184",na,3,3,22,na
"The Case of the Black-Gloved Rapist: Defining the Public Defender's Role in the California Courts, 1913-1948 [article]","Mayeux, Sara (Cited 29 times)",3500,"California Legal History, Vol. 5, pp. 217-240",5 Cal. Legal Hist. 217 (2010),2,na,4,na
Debating the Past's Authority in Alabama [comments],"Mayeux, Sara (Cited 29 times)",3500,"Stanford Law Review, Vol. 70, Issue 5 (May 2018), pp. 1645-1652",na,2,na,12,na
The Origins of Back-End Sentencing in California: A Dispatch from the Archives [article],"Mayeux, Sara (Cited 29 times)",3500,"Stanford Law & Policy Review, Vol. 22, Issue 2 (2011), pp. 529-544",na,2,na,10,na
Federalism Anew [article],"Mayeux, Sara (Cited 29 times); Tani, Karen (Cited 74 times)",3500,"American Journal of Legal History, Vol. 56, Issue 1 (March 2016), pp. 128-138",56 Am. J. Legal Hist. 128 (2016),1,na,20,na
The Idea of the Criminal Justice System [article],"Mayeux, Sara (Cited 29 times)",3500,"American Journal of Criminal Law, Vol. 45, Issue 1 (Spring 2018), pp. 55-94",45 Am. J. Crim. L. 55 (2018),1,na,100,na
Discretionary Justice: Pardon and Parole in New York from the Revolution to the Depression [reviews],"Mayeux, Sara (Cited 29 times)",3500,"Law and History Review, Vol. 35, Issue 4 (November 2017), pp. 1085-1087",na,na,na,3,na
An Honest but Fearless Fighter: The Adversarial Ideal of Public Defenders in 1930s and 1940s Los Angeles [article],"Mayeux, Sara (Cited 29 times)",3500,"Law and History Review, Vol. 36, Issue 3 (August 2018), pp. 618-665",na,na,na,na,na
Youth and Punishment at the Roberts Court [article],"Mayeux, Sara (Cited 29 times)",3500,"University of Pennsylvania Journal of Constitutional Law, Vol. 21, Issue 2 (December 2018), pp. 543-612",21 U. Pa. J. Const. L. 543 (2018-2019),na,na,na,na
