Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
"Right Not to Marry, A [article]","Matsumura, Kaiponanea T. (Cited 60 times)",1418,"Fordham Law Review, Vol. 84, Issue 4 (March 2016), pp. 1509-1558",84 Fordham L. Rev. 1509 (2015-2016),26,na,32,na
Public Policing of Intimate Agreements [article],"Matsumura, Kaiponanea T. (Cited 60 times)",1418,"Yale Journal of Law and Feminism, Vol. 25, Issue 1 (2013), pp. 159-216",25 Yale J.L. & Feminism 159 (2013-2014),17,na,18,na
Reaching Backward while Looking Forward: The Retroactive Effect of California's Domestic Partner Rights and Responsibilities Act [comments],"Matsumura, Kaiponanea T. (Cited 60 times)",1418,"UCLA Law Review, Vol. 54, Issue 1 (October 2006), pp. 185-234",na,7,2,5,na
Binding Future Selves [article],"Matsumura, Kaiponanea T. (Cited 60 times)",1418,"Louisiana Law Review, Vol. 75, Issue 1 (Fall 2014), pp. 71-126",75 La. L. Rev. 71 (2014-2015),6,na,10,na
Choosing Marriage [article],"Matsumura, Kaiponanea T. (Cited 60 times)",1418,"U.C. Davis Law Review, Vol. 50, Issue 5 (June 2017), pp. 1999-2066",50 U.C.D. L. Rev. 1999 (2016-2017),3,na,22,na
The End of Sex and the Future of Human Reproduction [reviews],"Matsumura, Kaiponanea T. (Cited 60 times)",1418,"Jurimetrics, Vol. 57, Issue 3 (Spring 2017), pp. 433-viii",na,1,na,3,na
Reproducing Queer Kinship [reviews],"Matsumura, Kaiponanea (Cited 60 times)",1418,"Jotwell: The Journal of Things We Like (Lots), Vol. 2017, pp. 1-2",na,na,na,7,na
Family Law's Democratic Foundations [reviews],"Matsumura, Kaiponanea (Cited 60 times)",1418,"Jotwell: The Journal of Things We Like (Lots), Vol. 2018, pp. 1-2",na,na,na,4,na
"Purchasing Race; Or, the Pursuit of White Sperm and Eggs [reviews]","Matsumura, Kaiponanea (Cited 60 times)",1418,"Jotwell: The Journal of Things We Like (Lots), Vol. 2019, pp. 1-3",na,na,na,na,na
