Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Etta & Dan: Seeking the Prelude to a Transformative Journey [article],"Page, Daria Fisher (Cited 7 times)",1796,"Clinical Law Review, Vol. 23, Issue 1 (Fall 2016), pp. 251-282",na,5,na,2,na
Developing a Pedagogy of Beneficiary Accountability in the Representation of Social Justice Non-Profit Organizations [article],"Baylor, Amber (Cited 5 times); Page, Daria Fisher (Cited 7 times)",1796,"Southwestern Law Review, Vol. 45, Issue 4 (2016), pp. 825-860",na,2,na,2,na
Closing the Age-out Gap - Assessing Maryland's Recent Expansion of Equity Court Jurisdiction for Potential Special Immigrant Juveniles [article],"Page, Daria Fisher (Cited 7 times)",1796,"Georgetown Journal on Poverty Law and Policy, Vol. 22, Issue 1 (Fall 2014), pp. 33-56",22 Geo. J. on Poverty L. & Pol'y 33 (2014-2015),na,na,10,na
