Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
The New Education Malpractice Litigation [article],"Hutt, Ethan (Cited 8 times); Tang, Aaron (Cited 30 times)",8499,"Virginia Law Review, Vol. 99, Issue 3 (May 2013), pp. 419-492",99 Va. L. Rev. 419 (2013),8,na,14,na
Double Immunity [article],"Tang, Aaron (Cited 30 times)",8499,"Stanford Law Review, Vol. 65, Issue 2 (February 2013), pp. 279-334",65 Stan. L. Rev. 279 (February 2013),7,2,15,na
"Public Sector Unions, the First Amendment, and the Costs of Collective Bargaining [article]","Tang, Aaron (Cited 30 times)",8499,"New York University Law Review, Vol. 91, Issue 1 (April 2016), pp. 144-[ii]",91 N.Y.U. L. Rev. 144 (2016),6,na,55,na
The Ethics of Opposing Certiorari before the Supreme Court [article],"Tang, Aaron (Cited 30 times)",8499,"Harvard Journal of Law & Public Policy, Vol. 35, Issue 3 (Summer 2012), pp. 933-990",35 Harv. J. L. & Pub. Pol'y 933 (2012),4,na,2,na
Reverse Political Process Theory [article],"Tang, Aaron (Cited 30 times)",8499,"Vanderbilt Law Review, Vol. 70, Issue 5 (October 2017), pp. 1427-1498",70 Vand. L. Rev. 1427 (2017),3,na,32,na
Whose Money Is It Anyway: Have We Been Wrong about Agency Fees All Along [article],"Tang, Aaron (Cited 30 times)",8499,"Harvard Law Review Forum, Vol. 131, Issue 6 (April 2018), pp. 154-166",na,1,na,8,na
"School Vouchers, Special Education, and the Supreme Court [article] *new*","Tang, Aaron (Cited 30 times)",8499,"University of Pennsylvania Law Review, Vol. 167, Issue 2 (January 2019), pp. 337-398",167 U. Pa. L. Rev. 337 (2018-2019),na,na,na,na
Can Unions Be Sued for following the Law [comments],"Tang, Aaron (Cited 30 times); Smith, Fred O. Jr. (Cited 56 times)",8499,"Harvard Law Review Forum, Vol. 132, Issue 2 (November 2018), pp. 24-41",na,na,na,na,na
Rethinking Political Power in Judicial Review [article],"Tang, Aaron (Cited 30 times)",8499,"California Law Review, Vol. 106, Issue 6 (December 2018), pp. 1755-1826",106 Calif. L. Rev. 1755 (2018),na,na,na,na
Life after Janus [article] *new*,"Tang, Aaron (Cited 30 times)",8499,"Columbia Law Review, Vol. 119, Issue 3 (April 2019), pp. 677-762",na,na,na,na,na
