Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Due Process of War in the Age of Drones [notes],"Andresen, Joshua (Cited 6 times)",2448,"Yale Journal of International Law, Vol. 41, Issue 1 (Winter 2016), pp. 155-188",na,4,na,25,na
Putting Lethal Force on the Table: How Drones Change the Alternative Space of War and Counterterriorism [article],"Andresen, Joshua (Cited 6 times)",2448,"Harvard National Security Journal, Vol. 8, Issue 2 (2017), pp. 426-472",8 Harv. Nat'l Sec. J. 426 (2017),2,na,37,na
