Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Failure to Pay any Poll Tax or Other Tax: The Constitutionality of Tax Felon Disenfranchisement [comments],"Speck, Sloan G. (Cited 58 times)",8637,"University of Chicago Law Review, Vol. 74, Issue 4 (Fall 2007), pp. 1549-1580",na,52,2,na,na
The Social Boundaries of Corporate Taxation [article],"Speck, Sloan G. (Cited 58 times)",8637,"Fordham Law Review, Vol. 84, Issue 6 (May 2016), pp. 2583-2606",na,3,na,14,na
Tax Planning and Policy Drift [article],"Speck, Sloan G. (Cited 58 times)",8637,"Tax Law Review, Vol. 69, Issue 4 (Summer 2016), pp. 549-616",69 Tax L. Rev. 549 (2015-2016),2,na,20,na
