Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
An Idea for Improving English Language Learners' Access to Education [article],"Archerd, Erin (Cited 9 times)",4889,"Fordham Urban Law Journal, Vol. 41, Issue 2 (December 2013), pp. 351-402",na,6,na,8,na
Spanish-Language Test Accommodations: Recommended or Required by NCLB [notes],"Archerd, Erin (Cited 9 times)",4889,"Harvard Latino Law Review, Vol. 9, pp. 163-178",na,2,na,1,na
Response to Intervention: A Rising Tide or Leaky Boat [article],"Archerd, Erin (Cited 9 times)",4889,"Ohio State Journal on Dispute Resolution, Vol. 30, Issue 2 (2015), pp. 233-274",30 Ohio St. J. on Disp. Resol. 233 (2014-2016),1,na,5,na
