Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Federal Appeals Court Rules against Ohio Voter Roll Purges [article],"Sullivan, Sean; Horwitz, Sari",7362,"Supreme Court Preview, Vol. 2017-2018, Issue 1 (2018), pp. 468-469",na,na,na,na,na
