Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Cell Tower Dumps [article],"Kortz, Mason; Bavitz, Christopher",9203,"Boston Bar Journal, Vol. 63, Issue 1 (Winter 2019), pp. 26-28",63 Boston Bar J. 26 (2019),na,na,na,na
