Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Pre-Mortem Cyropreservation: Recognizing a Patient's Right to Die in Order to Live [article],"Sullivan, Ryan (Cited 4 times)",8686,"Quinnipiac Health Law Journal, Vol. 14, Issue 1 (2010-2011), pp. 49-84",14 Quinnipiac Health L. J. 49 (2010-2011),2,na,12,na
"Stolen Profits: Civil Shoplifting Demands and the Misuse of Neb. Rev. Stat. Sec. 25-21, 194 [article]","Sullivan, Ryan (Cited 4 times); Gutman, Daniel (Cited 25 times); Schmidt, Chris (Cited 2 times)",8686,"Nebraska Law Review, Vol. 95, Issue 1 (2016), pp. 28-86",95 Neb. L. Rev. 28 (2016-2017),1,na,19,na
"The Aftermath of Melendez-Diaz v. Massachusetts, 129 S. Ct. 2527 (2009) - Identifying the Analyst Who Can Satisfy Confrontation [notes]","Sullivan, Ryan (Cited 4 times)",8686,"Nebraska Law Review, Vol. 89, Issue 3 (2011), pp. 561-586",na,1,na,3,na
Infringe Now - Apologize Later: Is Class Action a Viable Remedy for Songwriters Claiming Copyright Infringement by Spotify,"Sullivan, Ryan (Cited 4 times)",8686,na,"Sullivan, Ryan (Cited 4 times)",na,na,na,na
Harris v. Quinn and Freedom of Association: Why Congress Needs to Step in to Expand the Ruling [notes],"Sullivan, Ryan (Cited 4 times)",8686,"Valparaiso University Law Review, Vol. 50, Issue 2 (Winter 2016), pp. 573-[x]",na,na,na,2,na
Implementing the International Health Regulations (2005) with Search Engine-Based Syndromic Surveillance [notes],"Sullivan, Ryan (Cited 4 times)",8686,"Georgia Journal of International and Comparative Law, Vol. 44, Issue 3 (2016), pp. 693-716",na,na,na,2,na
Turning the Tables: How Young Lawyers Can Educate Your Firm [article],"Sullivan, Ryan (Cited 4 times)",8686,"Law Practice, Vol. 36, Issue 5 (September/October 2010), pp. 45-47",na,na,na,1,na
The Rental Epidemic of the Twenty-First Century: A Look at How Netflix and Redbox are Damaging the Health of the Hollywood Film Industry and How to Stop It [notes],"Sullivan, Ryan (Cited 4 times)",8686,"Loyola of Los Angeles Entertainment Law Review, Vol. 30, Issue 2 (2009-2010), pp. 327-354",na,na,na,94,na
Want to Sharpen Your Mind - Cut Your Stress [article],"Sullivan, Ryan (Cited 4 times)",8686,"Nevada Lawyer, Vol. 18, Issue 12 (December 2010), pp. 22-29",18 Nev. Law. 22 (2010),na,na,na,na
Say What - Communication and the Tennage Client [article],"Sullivan, Ryan (Cited 4 times)",8686,"Nevada Lawyer, Vol. 20, Issue 6 (June 2012), pp. 16-19",20 Nev. Law. 16 (2012),na,na,1,na
