Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Decriminalizing Violence: A Critique of Restorative Justice and Proposal for Diversionary Mediation [article],"Hanan, M. Eve (Cited 6 times)",641,"New Mexico Law Review, Vol. 46, Issue 1 (Winter 2016), pp. 123-170",46 N.M. L. Rev. 123 (Winter 2016),6,na,72,na
Remorse Bias [article],"Hanan, M. Eve (Cited 6 times)",641,"Missouri Law Review, Vol. 83, Issue 2 (Spring 2018), pp. 301-358",83 Mo. L. Rev. 301 (2018),na,na,56,na
