Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Clarity in Criminal Law [article],"Hopwood, Shon (Cited 18 times)",6777,"American Criminal Law Review, Vol. 54, Issue 3 (Summer 2017), pp. 695-750",54 Am. Crim. L. Rev. 695 (2017),9,na,104,na
The Not So Speedy Trial Act [article],"Hopwood, Shon (Cited 18 times)",6777,"Washington Law Review, Vol. 89, Issue 3 (October 2014), pp. 709-746",89 Wash. L. Rev. 709 (2014),2,na,31,na
Caught: The Prison State and the Lockdown of American Politics [reviews],"Hopwood, Shon (Cited 18 times)",6777,"Journal of Legal Education, Vol. 66, Issue 2 (Winter 2017), pp. 445-[ii]",na,1,na,10,na
Failing to Fix Sentencing Mistakes: How the System of Mass Incarceration May Have Hardened the Hearts of the Federal Judiciary [comments],"Hopwood, Shon (Cited 18 times)",6777,"Annual Review of Criminal Procedure, Vol. 43, pp. iii-2",na,na,na,na,na
Beyond First Steps: Reforming the Federal Bureau of Prisons [editorial],"Hopwood, Shon (Cited 18 times)",6777,"Federal Sentencing Reporter, Vol. 31, Issue 2 (December 2018), pp. 119-125",na,na,na,na,na
Improving Federal Sentencing [article],"Hopwood, Shon (Cited 18 times)",6777,"UMKC Law Review, Vol. 87, Issue 1 (Fall 2018), pp. 79-96",87 UMKC L. Rev. 79 (2018-2019),na,na,na,na
The Effort to Reform the Federal Criminal Justice System [article],"Hopwood, Shon (Cited 18 times)",6777,"Yale Law Journal Forum, Vol. 128, pp. 791-817",128 Yale L.J. F. 791 (2018-2019),na,na,na,na
The Legal Profession Puts Itself on an Unsupportable Pedestal [notes],"Hopwood, Shon (Cited 18 times)",6777,"Student Lawyer, Vol. 47, Issue 3 (January/February 2019), pp. 4-4",na,na,na,13,na
