Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Putative Partners: Protecting Couples from the Consequences of Technically Invalid Domestic Partnerships [comments],"Johnson, Ben (Cited 11 times)",4729,"California Law Review, Vol. 95, Issue 5 (October 2007), pp. 2147-2184",na,6,na,2,na
The Staggers Rail Act of 1980: Deregulation Gone Awry [article],"Johnson, Ben (Cited 11 times); Thomas, Sharon D. (Cited 4 times)",4729,"West Virginia Law Review, Vol. 85, Issue 4 (1983), pp. 725-738",85 W. Va. L. Rev. 725 (1982-83),4,na,na,na
Power of Banks to Pledge Assets [comments],"Johnson, Ben (Cited 11 times)",4729,"Dakota Law Review, Vol. 2, Issue 3 (June 1928), pp. 258-261",na,1,na,na,na
Public Standards and Patents Damages [article],"Johnson, Ben (Cited 11 times)",4729,"John Marshall Review of Intellectual Property Law, Vol. 14, Issue 2 (2015), pp. [i]-227",14 J. Marshall Rev. Intell. Prop. L. [i] (2014-2015),na,na,na,na
