Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Residual Value Capture in Subsidized Housing [comments],"Weiss, Brandon M. (Cited 4 times)",4138,"Harvard Law & Policy Review, Vol. 10, Issue 2 (Summer 2016), pp. 521-564",na,4,na,9,na
Narrowly-Tailored Privatization [article],"Weiss, Brandon M. (Cited 4 times)",4138,"Journal of Affordable Housing and Community Development Law, Vol. 26, Issue 1 (2017), pp. 79-82",na,na,na,4,na
Locating Affordable Housing: The Legal System's Misallocation of Subsidized Housing Incentives [article],"Weiss, Brandon M. (Cited 4 times)",4138,"Hastings Law Journal, Vol. 70, Issue 1 (December 2018), pp. 215-248",70 Hastings L.J. 215 (2018-2019),na,na,na,na
