Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Our Non-Originalist Right to Bear Arms [article],"Leider, Robert (Cited 15 times)",2461,"Indiana Law Journal, Vol. 89, Issue 4 (Fall 2014), pp. 1587-1652",89 Ind. L.J. 1587 (2014),10,6,13,na
May I See Your License: Terry Stops and License Verification [article],"Leider, Robert (Cited 15 times)",2461,"Quinnipiac Law Review, Vol. 31, Issue 2 (2013), pp. 387-446",31 Quinnipiac L. Rev. 387 (2013),5,na,6,na
Taming Self-Defense: Using Deadly Force to Prevent Escapes [article],"Leider, Robert (Cited 15 times)",2461,"Florida Law Review, Vol. 70, Issue 5 (September 2018), pp. 971-1018",70 Fla. L. Rev. 971 (2018),na,na,22,na
