Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Crawford Comes to the Lab: Melendez-Diaz and the Scope of the Confrontation Clause [notes],"Miller, Christina (Cited 2 times); Riccuiti, Michael D. (Cited 2 times)",2924,"Boston Bar Journal , Vol. 53, Issue 4 (Fall 2009), pp. 13-16",53 Boston Bar J. 13 (2009),2,na,na,na
