Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Sales Tax Not Included: Designing Commodity Taxes for Inattentive Consumers [article],"Goldin, Jacob (Cited 37 times)",1192,"Yale Law Journal, Vol. 122, Issue 1 (October 2012), pp. 258-302",122 Yale L. J. 258 (October 2012),12,na,21,na
Which Way to Nudge: Uncovering Preferences in the Behavioral Age [article],"Goldin, Jacob (Cited 37 times)",1192,"Yale Law Journal, Vol. 125, Issue 1 (October 2015), pp. 226-271",na,9,na,79,na
"Defaults, Mandates, And Taxes: Policy Design with Active And Passive Decision-Makers [article]","Goldin, Jacob (Cited 37 times); Lawson, Nicholas (Cited 4 times)",1192,"American Law and Economics Review, Vol. 18, Issue 2 (Fall 2016), pp. 438-462",na,4,na,na,na
Consumer Borrowing after Payday Loan Bans [article],"Bhutta, Neil (Cited 10 times); Goldin, Jacob (Cited 37 times); Homonoff, Tatiana (Cited 4 times)",1192,"Journal of Law & Economics, Vol. 59, Issue 1 (February 2016), pp. 225-[i]",na,4,na,na,na
Tax Expenditure Salience [article],"Goldin, Jacob (Cited 37 times); Listokin, Yair (Cited 387 times)",1192,"American Law and Economics Review, Vol. 16, Issue 1 (2014), pp. 144-176",na,2,na,na,na
Measuring Judicial Ideology Using Law Clerk Hiring [article],"Bonica, Adam (Cited 19 times); Chilton, Adam S. (Cited 121 times); Goldin, Jacob (Cited 37 times); Rozema, Kyle (Cited 18 times); Sen, Maya (Cited 24 times)",1192,"American Law and Economics Review, Vol. 19, Issue 1 (Spring 2017), pp. 129-161",na,2,na,na,na
The Political Ideologies of Law Clerks [article],"Bonica, Adam (Cited 19 times); Chilton, Adam S. (Cited 121 times); Goldin, Jacob (Cited 37 times); Rozema, Kyle (Cited 18 times); Sen, Maya (Cited 24 times)",1192,"American Law and Economics Review, Vol. 19, Issue 1 (Spring 2017), pp. 96-128",na,1,na,na,na
Libertarian Quasi-Paternalism [article],"Goldin, Jacob (Cited 37 times)",1192,"Missouri Law Review, Vol. 82, Issue 3 (Summer 2017), pp. 669-682",na,1,na,24,na
Legal Rasputins: Law Clerk Influence on Voting at the US Supreme Court [article],"Bonica, Adam (Cited 19 times); Chilton, Adam (Cited 121 times); Goldin, Jacob (Cited 37 times); Rozema, Kyle (Cited 18 times); Sen, Maya (Cited 24 times)",1192,"Journal of Law, Economics, and Organization, Vol. 35, Issue 1 (March 2019), pp. 1-36",na,na,na,na,na
Beyond Head of Household: Rethinking the Taxation of Single Parents [article],"Goldin, Jacob (Cited 37 times); Liscow, Zachary (Cited 29 times)",1192,"Tax Law Review, Vol. 71, Issue 2 (Winter 2018), pp. 367-414",71 Tax L. Rev. 367 (2017-2018),na,na,41,na
