Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Restructuring the Bankruptcy System: A Strategic Response to Stern v. Marshall [article],"Gotberg, Brook E. (Cited 12 times)",4939,"American Bankruptcy Law Journal, Vol. 87, Issue 2 (Spring 2013), pp. 191-246",87 Am. Bankr. L.J. 191 (2013),5,3,14,na
Conflicting Preferences in Business Bankruptcy: The Need for Different Rules in Different Chapters [article],"Gotberg, Brook E. (Cited 12 times)",4939,"Iowa Law Review, Vol. 100, Issue 1 (November 2014), pp. 51-92",100 Iowa L. Rev. 51 (2014-2015),4,na,16,na
Technically Bankrupt [article],"Gotberg, Brook E. (Cited 12 times)",4939,"Seton Hall Law Review, Vol. 48, Issue 1 (2017), pp. 111-166",48 Seton Hall L. Rev. 111 (2017-2018),2,na,30,na
Relational Preferences in Chapter 11 Proceedings [article] *new*,"Gotberg, Brook E. (Cited 12 times)",4939,"Oklahoma Law Review, Vol. 71, Issue 4 (Summer 2019), pp. 1013-1068",71 Okla. L. Rev. 1013 (2018-2019),na,na,na,na
