Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Stop Taking the Bait: Diluting the Miranda Doctrine Does Not Make America Safer from Terrorism [article],"Williams, Ryan T. (Cited 13 times)",3476,"Loyola Law Review, Vol. 56, Issue 4 (Winter 2010), pp. 907-954",56 Loy. L. Rev. 907 (2010),6,na,3,na
Dangerous Precedent: America's Illegal War in Afghanistan [article],"Williams, Ryan T. (Cited 13 times)",3476,"University of Pennsylvania Journal of International Law, Vol. 33, Issue 2 (Winter 2011), pp. 563-614",33 U. Pa. J. Int'l L. 563 (2011-2012),5,na,40,na
Sexual Harassment [article],"Smith, David (Cited 58 times); Williams, Ryan T. (Cited 13 times)",3476,"Georgetown Journal of Gender and the Law, Vol. 4, Issue 1 (Fall 2002), pp. 639-682",na,1,na,29,na
"Joffe v. Google, Inc. - Ninth Circuit [notes]","Whang, Kimberly (Cited 1 times); Williams, Ryan T. (Cited 13 times)",3476,"Western State University Law Review, Vol. 41, Issue 2 (Spring 2014), pp. 279-282",na,1,na,4,na
Size Really Does Matter: How Obesity Is Undermining America's National Security [article],"Williams, Ryan T. (Cited 13 times)",3476,"University of Toledo Law Review, Vol. 48, Issue 1 (Fall 2016), pp. 21-54",48 U. Tol. L. Rev. 21 (2016-2017),na,na,55,na
The Road Most Travel: Is the Executive's Growing Preeminence Making America More Like the Authoritarian Regime it Fights So Hard Against [article],"Williams, Ryan T. (Cited 13 times)",3476,"Alabama Civil Rights & Civil Liberties Law Review, Vol. 6, Issue 2 (2015), pp. 139-188",6 Ala. C.R. & C.L. L. Rev. 139 (2014-2015),na,na,3,na
Chavarria v. Ralphs Grocery Company - Ninth Circuit [notes],"McHale-Farsai, Kathleen M.; Williams, Ryan T. (Cited 13 times)",3476,"Western State University Law Review, Vol. 41, Issue 2 (Spring 2014), pp. 267-270",na,na,na,1,na
"Garcia v. Google, Inc. and Youtube, LLC - Ninth Circuit [notes]","Whang, Kimberly (Cited 1 times); Williams, Ryan T. (Cited 13 times)",3476,"Western State University Law Review, Vol. 41, Issue 2 (Spring 2014), pp. 271-274",na,na,na,3,na
"Kalitta Air, L.L.C. v. Central Texas Airborne System - Ninth Circuit [notes]","Whang, Kimberley; Williams, Ryan T. (Cited 13 times)",3476,"Western State University Law Review, Vol. 41, Issue 2 (Spring 2014), pp. 283-286",na,na,na,na,na
Maciel v. Cate - Ninth Circuit [notes],"Whang, Kimberly (Cited 1 times); Williams, Ryan T. (Cited 13 times)",3476,"Western State University Law Review, Vol. 41, Issue 2 (Spring 2014), pp. 287-290",na,na,na,1,na
Peruta v. County of San Diego - Ninth Circuit [notes],"Midose, Monique (Cited 1 times); Williams, Ryan T. (Cited 13 times)",3476,"Western State University Law Review, Vol. 41, Issue 2 (Spring 2014), pp. 295-298",na,na,na,1,na
Pickup v. Brown (Consolidated with Welch v. Brown) - Ninth Circuit [notes],"McHale-Farsai, Kathleen M.; Williams, Ryan T. (Cited 13 times)",3476,"Western State University Law Review, Vol. 41, Issue 2 (Spring 2014), pp. 299-302",na,na,na,na,na
"Rea, et al. v. Michaels Stores, Inc. - Ninth Circuit [notes]","McHale-Farsai, Kathleen M.; Williams, Ryan T. (Cited 13 times)",3476,"Western State University Law Review, Vol. 41, Issue 2 (Spring 2014), pp. 303-306",na,na,na,na,na
Smith v. Swarthout - Ninth Circuit [notes],"Chaparo, Joseph (Cited 1 times); Williams, Ryan T. (Cited 13 times)",3476,"Western State University Law Review, Vol. 41, Issue 2 (Spring 2014), pp. 323-326",na,na,na,na,na
