Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Protecting Employee Rights and Prosecuting Corporate Crime: A Proposal for Criminal Cumis Counsel [article],"Nelson, Josephine Sandler (Cited 1 times); Parry, Richard O. (Cited 7 times)",653,"Berkeley Business Law Journal, Vol. 10, Issue 1 (2013), pp. 115-[i]",10 Berkeley Bus. L.J. 115 (2013),1,na,16,na
