Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Residual Impact: Resentencing Implications of Johnson's Potential Ruling on ACCA's Constiutionality [article],"Litman, Leah M. (Cited 86 times)",5144,"Columbia Law Review Sidebar, Vol. 115, pp. 55-78",115 Colum. L. Rev. Sidebar 55 (2015),22,na,12,na
Inventing Equal Sovereignty [article],"Litman, Leah M. (Cited 86 times)",5144,"Michigan Law Review, Vol. 114, Issue 7 (May 2016), pp. 1207-1274",114 Mich. L. Rev. 1207 (2015-2016),14,na,31,na
Resentencing in the Shadow of Johnson v. United States [notes],"Litman, Leah M. (Cited 86 times)",5144,"Federal Sentencing Reporter, Vol. 28, Issue 1 (October 2015), pp. 45-57",na,10,na,na,na
Debunking Antinovelty [article],"Litman, Leah M. (Cited 86 times)",5144,"Duke Law Journal, Vol. 66, Issue 7 (April 2017), pp. 1407-1492",66 Duke L.J. 1407 (2016-2017),9,na,28,na
Taking Care of Federal Law [article],"Litman, Leah M. (Cited 86 times)",5144,"Virginia Law Review, Vol. 101, Issue 5 (September 2015), pp. 1289-1356",101 Va. L. Rev. 1289 (2015),8,na,18,na
Legal Innocence and Federal Habeas [article],"Litman, Leah M. (Cited 86 times)",5144,"Virginia Law Review, Vol. 104, Issue 3 (May 2018), pp. 417-496",104 Va. L. Rev. 417 (2018),4,na,51,na
Jurisdiction and Resentencing: How Prosecutorial Waiver Can Offer Remedies Congress Has Denied [article],"Litman, Leah M. (Cited 86 times); Beasley, Luke C. (Cited 5 times)",5144,"Cornell Law Review Online, Vol. 101, pp. 91-114",101 Cornell L. Rev. Online 91 (2015-2016),3,na,9,na
Unduly Burdening Women's Health: How Lower Courts are Undermining Whole Woman's Health v. Hellerstedt [article],"Litman, Leah M. (Cited 86 times)",5144,"Michigan Law Review Online, Vol. 116, pp. 50-60",116 MLR Online 50 (2017 ),3,na,14,na
Potential Life in the Doctrine [article],"Litman, Leah M. (Cited 86 times)",5144,"Texas Law Review See Also, Vol. 95, pp. 204-213",na,3,na,11,na
How the Sentencing Commission Does and Does Not Matter in Beckles v. United States [article],"Litman, Leah M. (Cited 86 times); Beasley, Luke C. (Cited 5 times)",5144,"University of Pennsylvania Law Review Online, Vol. 165, pp. 33-46",na,2,na,9,na
What Lurks Below Beckles [article],"Litman, Leah M. (Cited 86 times); Rahman, Shakeer (Cited 3 times)",5144,"Northwestern University Law Review, Vol. 111, Issue 2 (2017), pp. 555-582",na,2,na,12,na
Judge Gorsuch and Johnson Resentencing: This Is Not a Joke [article],"Litman, Leah M. (Cited 86 times)",5144,"Michigan Law Review First Impressions, Vol. 115, pp. 67-77",115 Mich. L. Rev. First Impressions 67 (2016),2,na,4,na
What Lurks below Beckles [article],"Litman, Leah M. (Cited 86 times); Rahman, Shakeer (Cited 3 times)",5144,"Northwestern University Law Review Online, Vol. 111, pp. 69-92",111 Nw. U. L. Rev. Online 69 (2016-2017),1,1,5,na
Officiating Removal [article],"Litman, Leah M. (Cited 86 times)",5144,"University of Pennsylvania Law Review Online, Vol. 164, pp. 33-50",na,na,na,5,na
The Exception Circumstances of Johnson v. United States [article],"Litman, Leah M. (Cited 86 times)",5144,"Michigan Law Review First Impressions, Vol. 114, pp. 81-98",114 Mich. L. Rev. First Impressions 81 (2015),na,na,3,na
In Tribute: Justice Anthony M. Kennedy [comments],"Roberts, John G. Jr. (Cited 203 times); Gorsuch, Neil M. (Cited 95 times); Krause, Cheryl Ann (Cited 2 times); O'Scannlain, Diarmuid F. (Cited 148 times); Goldsmith, Jack L. (Cited 2816 times); Litman, Leah M. (Cited 86 times)",5144,"Harvard Law Review, Vol. 132, Issue 1 (November 2018), pp. 1-27",na,na,na,na,na
