Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Algorithmic Contracts [article],"Scholz, Lauren Henry (Cited 11 times)",8742,"Stanford Technology Law Review, Vol. 20, Issue 2 (Fall 2017), pp. 128-170",20 Stan. Tech. L. Rev. 128 (2017),6,na,119,na
Privacy as Quasi-Property [article],"Scholz, Lauren Henry (Cited 11 times)",8742,"Iowa Law Review, Vol. 101, Issue 3 (March 2016), pp. 1113-1142",101 Iowa L. Rev. 1113 (2015-2016),4,na,53,na
Privacy Petitions and Institutional Legitimacy [article],"Scholz, Lauren Henry (Cited 11 times)",8742,"Cardozo Law Review, Vol. 37, Issue 3 (February 2016), pp. 891-930",37 Cardozo L. Rev. 891 (2015-2016),1,na,13,na
On Contract Law's Increasing Distortionary Effect on Substantive Trade Secret Law and How to Stop It [reviews],"Scholz, Lauren (Cited 11 times)",8742,"Jotwell: The Journal of Things We Like (Lots), Vol. 2018, pp. 1-2",na,na,na,3,na
