Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Strategic Decision Making in Dual PTAB and District Court Proceedings [article],"Vishnubhakat, Saurabh (Cited 84 times); Rai, Arti K. (Cited 1431 times); Kesan, Jay P. (Cited 1130 times)",1226,"Berkeley Technology Law Journal, Vol. 31, Issue 1 (2016), pp. 45-116",31 Berkeley Tech. L.J. 45 (2016),32,na,82,na
What Patent Attorney Fee Awards Really Look Like [article],"Vishnubhakat, Saurabh (Cited 84 times)",1226,"Duke Law Journal Online, Vol. 63, pp. 15-30",63 Duke L.J. Online 15 (2013-2014),9,na,6,na
Certain Patents [article],"Marco, Alan C. (Cited 28 times); Vishnubhakat, Saurabh (Cited 84 times)",1226,"Yale Journal of Law and Technology, Vol. 16, pp. 103-[xi]",16 Yale J.L. & Tech. 103 (2013-2014),9,na,10,na
An Intentional Tort Theory of Patents [article],"Vishnubhakat, Saurabh (Cited 84 times)",1226,"Florida Law Review, Vol. 68, Issue 2 (March 2016), pp. 571-630",68 Fla. L. Rev. 571 (2016),7,na,16,na
The Field of Invention [article],"Vishnubhakat, Saurabh (Cited 84 times)",1226,"Hofstra Law Review, Vol. 45, Issue 3 (Spring 2017), pp. 899-950",45 Hofstra L. Rev. 899 (2016-2017),6,na,18,na
The Antitrusting of Patentability [article],"Vishnubhakat, Saurabh (Cited 84 times)",1226,"Seton Hall Law Review, Vol. 48, Issue 1 (2017), pp. 71-110",48 Seton Hall L. Rev. 71 (2017-2018),6,2,17,na
What's It Worth to Keep a Secret [article],"Reid, Gavin C. (Cited 3 times); Searle, Nicola (Cited 3 times); Vishnubhakat, Saurabh (Cited 84 times)",1226,"Duke Law & Technology Review, Vol. 13, pp. 116-161",13 Duke L. & Tech. Rev. 116 (2014-2015),3,na,6,na
When Biopharma Meets Software: Bioinformatics at the Patent Office [article],"Vishnubhakat, Saurabh (Cited 84 times); Rai, Arti K. (Cited 1431 times)",1226,"Harvard Journal of Law & Technology, Vol. 29, Issue 1 (Fall 2015), pp. 205-242",29 Harv. J. L. & Tech. 205 (2015-2016),3,na,19,na
The Youngest Patent Validity Proceeding: Evaluating Post-Grant Review [article],"Vishnubhakat, Saurabh (Cited 84 times)",1226,"Texas Intellectual Property Law Journal, Vol. 24, Issue 3 (2016), pp. 333-366",24 Tex. Intell. Prop. L.J. 333 (2016),3,na,17,na
Expired Patents [article],"Vishnubhakat, Saurabh (Cited 84 times)",1226,"Catholic University Law Review, Vol. 64, Issue 2 (Winter 2015), pp. 419-462",64 Cath. U. L. Rev. 419 (2014-2015),2,na,4,na
The USPTO Patent Pro Bono Program [article],"McDowell, Jennifer M. (Cited 3 times); Vishnubhakat, Saurabh (Cited 84 times)",1226,"Cybaris: An Intellectual Property Law Review, Vol. 7, Issue 1 (2015), pp. 1-63",7 Cybaris Intell. Prop. L. Rev. 1 (2015-2016),1,na,6,na
Pre-Service Removal in the Forum Defendant's Arsenal [article],"Vishnubhakat, Saurabh (Cited 84 times)",1226,"Gonzaga Law Review, Vol. 47, Issue 1 (2011-2012), pp. 147-164",47 Gonz. L. Rev. 147 (2011-2012),1,5,4,na
The Porous Court-Agency Border in Patent Law [article],"Vishnubhakat, Saurabh (Cited 84 times)",1226,"Akron Law Review, Vol. 51, Issue 4 (2017), pp. 1069-1092",na,na,na,27,na
When Can the Patent Office Intervene in Its Own Cases [article],"Vishnubhakat, Saurabh (Cited 84 times)",1226,"New York University Annual Survey of American Law, Vol. 73, Issue 2 (2018), pp. 201-242",73 N.Y.U. Ann. Surv. Am. L. 201 (2017-2018),na,na,14,na
Reconceiving the Patent Rocket Docket: An Empirical Study of Infringement Litigation 1985-2010 [article],"Vishnubhakat, Saurabh (Cited 84 times)",1226,"John Marshall Review of Intellectual Property Law, Vol. 11, Issue 1 (2011), pp. [i]-82",11 J. Marshall Rev. Intell. Prop. L. [i] (2011-2012),na,na,na,na
Gender Diversity in the Patent Bar [article],"Vishnubhakat, Saurabh (Cited 84 times)",1226,"John Marshall Review of Intellectual Property Law, Vol. 14, Issue 1 (2014), pp. [i]-90",14 J. Marshall Rev. Intell. Prop. L. [i] (2014-2015),na,na,na,na
The Non-Doctrine of Redundancy [article],"Vishnubhakat, Saurabh (Cited 84 times)",1226,"Berkeley Technology Law Journal, Vol. 33, Issue 3 (2018), pp. 777-816",33 Berkeley Tech. L.J. 777 (2018),na,na,na,na
The Mixed Case for a PTAB off-Ramp [article],"Vishnubhakat, Saurabh (Cited 84 times)",1226,"Chicago-Kent Journal of Intellectual Property, Vol. 18, Issue 3 (2019), pp. 514-536",18 Chi.-Kent J. Intell. Prop. 514 (2019),na,na,na,na
