Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Freud on the Court: Re-interpreting Sexting & Child Pornography Laws [article],"Birkhold, Matthew H. (Cited 8 times)",8470,"Fordham Intellectual Property, Media & Entertainment Law Journal, Vol. 23, Issue 3 (Autumn 2012), pp. 897-942",na,5,na,36,na
Tipping NAGPRA's Balancing Act: The Inequitable Disposition of Culturally Unidentified Human Remains under NAGPRA's New Provision [notes],"Birkhold, Matthew H. (Cited 8 times)",8470,"William Mitchell Law Review, Vol. 37, Issue 4 (2011), pp. 2046-2096",na,3,na,32,na
"Unclassified Fictions: The CIA, Secrecy Law, and the Dangerous Rhetoric of Authenticity [article]","Birkhold, Matthew H. (Cited 8 times)",8470,"Berkeley Journal of Entertainment and Sports Law, Vol. 3, pp. 17-[iii]",3 Berkeley J. Ent. & Sports L. 17 (2014),na,na,9,na
Judging Indian Character: The Supreme Court's Opportunity in Nebraska v. Parker [article],"Birkhold, Matthew H. (Cited 8 times)",8470,"Wisconsin Law Review Forward, Vol. 2016, pp. 21-26",2016 Wis. L. Rev. Forward 21 (2016),na,na,5,na
