Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Too Big a Canon in the President's Arsenal: Another Look at United States v. Nixon [article],"Lane, Eric (Cited 208 times); Schwarz, Frederick A. O. Jr. (Cited 72 times); Berman, Emily (Cited 86 times)",1582,"George Mason Law Review, Vol. 17, Issue 3 (Spring 2010), pp. 737-788",17 Geo. Mason L. Rev. 737 (2009-2010),20,na,29,na
The Paradox of Counterterrorism Sunset Provisions [article],"Berman, Emily (Cited 86 times)",1582,"Fordham Law Review, Vol. 81, Issue 4 (March 2013), pp. 1777-1834",81 Fordham L. Rev. 1777 (March 2013),15,na,41,na
Regulating Domestic Intelligence Collection [article],"Berman, Emily (Cited 86 times)",1582,"Washington and Lee Law Review, Vol. 71, Issue 1 (Winter 2014), pp. 3-92",71 Wash. & Lee L. Rev. 3 (2014),12,na,22,na
Democratizing the Media [article],"Berman, Emily (Cited 86 times)",1582,"Florida State University Law Review, Vol. 35, Issue 4 (Summer 2008), pp. 817-892",35 Fla. St. U. L. Rev. 817 (Summer 2008),9,na,7,na
"In Pursuit of Accountability: The Red Cross, War Correspondents, and Evidentiary Privileges in International Criminal Tribunals [notes]","Berman, Emily Ann (Cited 86 times)",1582,"New York University Law Review, Vol. 80, Issue 1 (April 2005), pp. 241-277",na,8,na,9,na
The Two Faces of the Foreign Intelligence Surveillance Court [article],"Berman, Emily (Cited 86 times)",1582,"Indiana Law Journal, Vol. 91, Issue 4 (Summer 2016), pp. 1191-1250",91 Ind. L.J. 1191 (2015-2016),6,na,35,na
Quasi-Constitutional Protections and Government Sureillance [article],"Berman, Emily (Cited 86 times)",1582,"Brigham Young University Law Review, Vol. 2016, Issue 3 (2016), pp. 771-836",2016 BYU L. Rev. 771 (2016),5,na,20,na
Executive Privilege Disputes between Congress and the President: A Legislative Proposal [article],"Berman, Emily (Cited 86 times)",1582,"Albany Government Law Review , Vol. 3, Issue 2 (2010), pp. 741-802",na,4,na,10,na
When Database Queries Are Fourth Amendment Searches [article],"Berman, Emily (Cited 86 times)",1582,"Minnesota Law Review, Vol. 102, Issue 2 (December 2017), pp. 577-638",102 Minn. L. Rev. 577 (December 2017),3,na,48,na
A Government of Laws and Not of Machines [article],"Berman, Emily (Cited 86 times)",1582,"Boston University Law Review, Vol. 98, Issue 5 (October 2018), pp. 1277-1356",98 B.U. L. Rev. 1277 (2018),2,na,122,na
The Twenty-Third Annual Frankel Lecture: Introduction [comments] *new*,"Berman, Emily (Cited 86 times)",1582,"Houston Law Review, Vol. 56, Issue 4 (2019), pp. 737-744",na,na,na,na,na
"Digital Searches, the Fourth Amendment, and the Magistrates' Revolt [article]","Berman, Emily (Cited 86 times)",1582,"Emory Law Journal, Vol. 68, Issue 1 (2018), pp. 49-94",68 Emory L.J. 49 (2018-2019),na,na,na,na
