Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Finding Employment in Tough Times [article],"Sullivan, Sean P. (I)",7362,"GPSolo , Vol. 28, Issue 2 (March 2011), pp. 48-1",na,na,na,3,na
Constitutional Law - First Amendment - Aid to Parochial Schools and the Entanglement of Church and State - Aguilar v. Felton [comments],"Sullivan, Sean P. (I)",7362,"New York Law School Human Rights Annual, Vol. 4, Issue 1 (Fall 1986), pp. 239-268",na,na,na,2,na
