Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
The Positive Right to Marry [article],"Strauss, Gregg (Cited 23 times)",1952,"Virginia Law Review, Vol. 102, Issue 7 (November 2016), pp. 1691-1766",102 Va. L. Rev. 1691 (November 2016),14,na,24,na
Why the State Cannot Abolish Marriage: A Partial Defense of Legal Marriage [article],"Strauss, Gregg (Cited 23 times)",1952,"Indiana Law Journal, Vol. 90, Issue 3 (Summer 2015), pp. 1261-1320",90 Ind. L.J. 1261 (2015),9,na,25,na
What's Wrong with Obergefell [article],"Strauss, Gregg (Cited 23 times)",1952,"Cardozo Law Review, Vol. 40, Issue 2 (December 2018), pp. 631-686",40 Cardozo L. Rev. 631 (2018-2019),na,na,na,na
