Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
The Evidentiary Rules of Engagement in the War against Domestic Violence [article],"Collins, Erin R. (Cited 14 times)",6807,"New York University Law Review, Vol. 90, Issue 2 (May 2015), pp. 397-459",90 N.Y.U. L. Rev. 397 (May 2015),9,na,26,na
Status Courts [article],"Collins, Erin R. (Cited 14 times)",6807,"Georgetown Law Journal, Vol. 105, Issue 6 (August 2017), pp. 1481-1528",105 Geo. L.J. 1481 (2016-2017),6,na,20,na
Clemency and the Administration of Hope [article],"Collins, Erin R. (Cited 14 times)",6807,"Federal Sentencing Reporter, Vol. 29, Issue 5 (June 2017), pp. 263-266",na,na,na,na,na
