Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Challenging the Randomness of Panel Assignment in the Federal Courts of Appeals [article],"Chilton, Adam S. (Cited 121 times); Levy, Marin K. (Cited 133 times)",9228,"Cornell Law Review, Vol. 101, Issue 1 (November 2015), pp. 1-56",101 Cornell L. Rev. 1 (2015-2016),25,na,61,na
Why the Study of International Law Needs Experiments [article],"Chilton, Adam (Cited 121 times); Tingley, Dustin (Cited 14 times)",9228,"Columbia Journal of Transnational Law, Vol. 52, Issue 1 (2013), pp. 173-237",52 Colum. J. Transnat'l L. 173 (2013-2014),13,na,28,na
Making Doctrinal Work More Rigorous: Lessons from Systematic Reviews [article],"Baude, William (Cited 528 times); Chilton, Adam S. (Cited 121 times); Malani, Anup (Cited 293 times)",9228,"University of Chicago Law Review, Vol. 84, Issue 1 (Winter 2017), pp. 37-58",na,9,na,67,na
The Limitations of Supply Chain Disclosure Regimes [article],"Chilton, Adam S. (Cited 121 times); Sarfaty, Galit A. (Cited 88 times)",9228,"Stanford Journal of International Law, Vol. 53, Issue 1 (Winter 2017), pp. 1-54",53 Stan. J. Int'l L. 1 (2017),7,na,70,na
The Political Ideologies of American Lawyers [article],"Bonica, Adam (Cited 19 times); Chilton, Adam S. (Cited 121 times); Sen, Maya (Cited 24 times)",9228,"Journal of Legal Analysis, Vol. 8, Issue 2 (Winter 2016), pp. 277-336",8 J. Legal Analysis 277 (2016),7,na,13,na
The Failure of Constitutional Torture Prohibitions [article],"Chilton, Adam S. (Cited 121 times); Versteeg, Mila (Cited 377 times)",9228,"Journal of Legal Studies, Vol. 44, Issue 2 (June 2015), pp. 417-452",na,7,na,na,na
"The Earned Income Tax Credit, Low-Income Workers, and the Legal Aid Community [article]","Schneller, Jonathan P. (Cited 14 times); Chilton, Adam S. (Cited 121 times); Boehm, Joshua L. (Cited 40 times)",9228,"Columbia Journal of Tax Law, Vol. 3, Issue 2 (2012), pp. 176-214",3 Colum. J. Tax L. 176 (2011-2012),6,na,10,na
The Influence of History on States' Compliance with Human Rights Obligations [article],"Chilton, Adam S. (Cited 121 times); Posner, Eric A. (Cited 6076 times)",9228,"Virginia Journal of International Law, Vol. 56, Issue 2 (Fall 2016), pp. 211-264",56 Va. J. Int'l L. 211 (2016),6,na,51,na
An Empirical Study of Political Bias in Legal Scholarship [article],"Chilton, Adam S. (Cited 121 times); Posner, Eric A. (Cited 6076 times)",9228,"Journal of Legal Studies, Vol. 44, Issue 2 (June 2015), pp. 277-314",na,6,na,na,na
Supplying Compliance: Why and When the United States Complies with WTO Rulings [article],"Brewster, Rachel (Cited 253 times); Chilton, Adam (Cited 121 times)",9228,"Yale Journal of International Law, Vol. 39, Issue 2 (Summer 2014), pp. 201-246",39 Yale J. Int'l L. 201 (2014),6,na,44,na
Foreign Sovereign Immunity and Comparative Institutional Competence [article],"Chilton, Adam S. (Cited 121 times); Whytock, Christopher A. (Cited 335 times)",9228,"University of Pennsylvania Law Review, Vol. 163, Issue 2 (January 2015), pp. 411-486",163 U. Pa. L. Rev. 411 (2014-2015),5,na,22,na
The Influence of International Human Rights Agreements on Public Opinion: An Experimental Study [article],"Chilton, Adam S. (Cited 121 times)",9228,"Chicago Journal of International Law, Vol. 15, Issue 1 (Summer 2014), pp. 110-137",15 Chi. J. Int'l L. 110 (2014-2015),5,na,35,na
Rights without Resources: The Impact of Constitutional Social Rights on Social Spending [article],"Chilton, Adam (Cited 121 times); Versteeg, Mila (Cited 377 times)",9228,"Journal of Law & Economics, Vol. 60, Issue 4 (November 2017), pp. 713-748",na,3,na,na,na
A Call for Developing a Field of Positive Legal Methodology [article],"Baude, William (Cited 528 times); Chilton, Adam S. (Cited 121 times); Malani, Anup (Cited 293 times)",9228,"University of Chicago Law Review, Vol. 84, Issue 1 (Winter 2017), pp. 1-6",na,2,na,59,na
A Reply to Dworkin's New Theory of International Law [article],"Chilton, Adam S. (Cited 121 times)",9228,"University of Chicago Law Review Dialogue, Vol. 80, pp. 105-115",80 U. Chi. L. Rev. Dialogue 105 (2013),2,na,11,na
Measuring Judicial Ideology Using Law Clerk Hiring [article],"Bonica, Adam (Cited 19 times); Chilton, Adam S. (Cited 121 times); Goldin, Jacob (Cited 37 times); Rozema, Kyle (Cited 18 times); Sen, Maya (Cited 24 times)",9228,"American Law and Economics Review, Vol. 19, Issue 1 (Spring 2017), pp. 129-161",na,2,na,na,na
The Political Ideologies of Law Clerks [article],"Bonica, Adam (Cited 19 times); Chilton, Adam S. (Cited 121 times); Goldin, Jacob (Cited 37 times); Rozema, Kyle (Cited 18 times); Sen, Maya (Cited 24 times)",9228,"American Law and Economics Review, Vol. 19, Issue 1 (Spring 2017), pp. 96-128",na,1,na,na,na
The Doctrinal Paradox & International Law [article],"Chilton, Adam (Cited 121 times); Tingley, Dustin (Cited 14 times)",9228,"University of Pennsylvania Journal of International Law, Vol. 34, Issue 1 (Fall 2012), pp. 67-148",34 U. Pa. J. Int'l L. 67 (2012-2013),1,na,23,na
Treaties and Human Rights: The Role of Long-Term Trends [article],"Chilton, Adam S. (Cited 121 times); Posner, Eric A. (Cited 6076 times)",9228,"Law and Contemporary Problems, Vol. 81, Issue 4 (2018), pp. 1-30",na,1,na,27,na
Courts' Limited Ability to Protect Constitutional Rights [article],"Chilton, Adam S. (Cited 121 times); Versteeg, Mila (Cited 377 times)",9228,"University of Chicago Law Review, Vol. 85, Issue 2 (March 2018), pp. 293-336",na,1,na,na,na
Reconsidering the Motivations of the U.S. Bilateral Investment Treaty Program [notes],"Chilton, Adam S. (Cited 121 times)",9228,"Proceedings of the Annual Meeting, published by the American Society of International Law, Vol. 108, pp. 373-376",na,na,na,12,na
The Continent of International Law: Explaining Agreement Design [reviews],"Chilton, Adam S. (Cited 121 times)",9228,"American Journal of International Law, Vol. 111, Issue 3 (July 2017), pp. 801-805",na,na,na,na,na
Experimentally Testing the Effectiveness of Human Rights Treaties [comments],"Chilton, Adam S. (Cited 121 times)",9228,"Chicago Journal of International Law, Vol. 18, Issue 1 (Summer 2017), pp. 164-185",na,na,na,53,na
"Equality, Procedural Justice, and the World Trade Organization [article]","Chilton, Adam S. (Cited 121 times); Davis, Ryan W.",9228,"Intercultural Human Rights Law Review, Vol. 7, pp. 277-328",7 Intercultural Hum. Rts. L. Rev. 277 (2012),na,na,14,na
Competition Law around the World from 1889 to 2010: The Competition Law Index [article],"Bradford, Anu (Cited 192 times); Chilton, Adam S. (Cited 121 times)",9228,"Journal of Competition Law and Economics, Vol. 14, Issue 3 (September 2018), pp. 393-432",na,na,na,na,na
Recent Developments in Health Law: Brazil's Pregnancy Registration Requirement and International Commitments to the Rights of Women [notes],"Chilton, Adam (Cited 121 times)",9228,"Journal of Law, Medicine and Ethics, Vol. 40, Issue 3 (Fall 2012), pp. 696-[iv]",na,na,na,2,na
Legal Rasputins: Law Clerk Influence on Voting at the US Supreme Court [article],"Bonica, Adam (Cited 19 times); Chilton, Adam (Cited 121 times); Goldin, Jacob (Cited 37 times); Rozema, Kyle (Cited 18 times); Sen, Maya (Cited 24 times)",9228,"Journal of Law, Economics, and Organization, Vol. 35, Issue 1 (March 2019), pp. 1-36",na,na,na,na,na
The Legal Academy's Ideological Uniformity [article],"Bonica, Adam (Cited 19 times); Chilton, Adam (Cited 121 times); Rozema, Kyle (Cited 18 times); Sen, Maya (Cited 24 times)",9228,"Journal of Legal Studies, Vol. 47, Issue 1 (January 2018), pp. 1-44",na,na,na,na,na
Optimal Design of Guest Worker Programs: An Introduction [article],"Chilton, Adam S. (Cited 121 times); Ginsburg, Tom (Cited 950 times); Posner, Eric A. (Cited 6076 times)",9228,"Journal of Legal Studies, Vol. 47, Issue 1 Supplement (January 2018), pp. S1-S4",na,na,na,na,na
Why Countries Sign Bilateral Labor Agreements [article],"Chilton, Adam S. (Cited 121 times); Posner, Eric A. (Cited 6076 times)",9228,"Journal of Legal Studies, Vol. 47, Issue 1 Supplement (January 2018), pp. S45-S88",na,na,na,na,na
Revisiting Procedure and Precedent in the WTO: An Analysis of US - Countervailing and Anti-Dumping Measures (China) [article],"Beshkar, Mostafa; Chilton, Adam S. (Cited 121 times)",9228,"World Trade Review, Vol. 15, Issue 2 (April 2016), pp. 375-[iv]",15 World Trade Rev. 375 (2016),na,na,14,na
