Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Franchisor Attempts to Control the Dispute Resolution Forum: Why the Federal Arbitration Act Trumps the New Jersey Supreme Court's Decision in Kubis [article],"Dunham, Edward Wood (Cited 117 times); Darrin, William A. Jr. (Cited 20 times); Levin, Benjamin A. (Cited 26 times)",6030,"Rutgers Law Journal, Vol. 29, Issue 2 (Winter 1998), pp. 237-270",29 Rutgers L.J. 237 (1997-1998),17,na,4,na
Kubis and the Changing Landscape of Forum Selection Clauses [article],"Levin, Benjamin A. (Cited 26 times); Morrison, Richard S. (Cited 9 times)",6030,"Franchise Law Journal, Vol. 16, Number 3 (Winter 1997), pp. 97-120",16 Franchise L.J. 97 (1996-1997),4,na,na,na
Caperton v. A. T. Massey Coal Co.: Something is Rotten in the State of West Virginia - A Common-Law Approach to Constitutional Judicial Disqualification [notes],"Levin, Benjamin A. (Cited 26 times)",6030,"Maryland Law Review , Vol. 69, Issue 3 (2010), pp. 637-679",na,3,na,2,na
Queen City Reigns; Days Inn Settles with DOJ; Courts Restrict Restrictive Covenants [notes],"Levin, Benjamin A. (Cited 26 times); Costello, Kenneth R. (Cited 3 times); Lockerby, Michael J. (Cited 22 times)",6030,"Franchise Law Journal, Vol. 19, Number 4 (Spring 2000), pp. 156-163",na,1,na,na,na
Good Faith and Fair Dealing - On Both Sides of the Border and Virtually Everywhere [notes],"Costello, Kenneth (Cited 1 times); Levin, Benjamin A. (Cited 26 times); Lockerby, Michael J. (Cited 22 times)",6030,"Franchise Law Journal, Vol. 20, Number 4 (Spring 2001), pp. 206-218",na,1,na,na,na
Franchisor Encroachment and the Implied Covenant of Good Faith and Fair Dealing [article],"Levin, Benjamin A. (Cited 26 times); Morrison, Richard S. (Cited 9 times); Shapiro, Mark D.",6030,"New Jersey Lawyer, Vol. 2000, Issue 1 (February 2000), pp. 36-39",2000 N.J. Law. 36 (2000),na,na,1,na
Encroachment and Duty of Good Faith: Camp Creek Resurrects Scheck [notes],"Costello, Kenneth R. (Cited 3 times); Levin, Benjamin A. (Cited 26 times); Wieczorek, Dennis E. (Cited 17 times)",6030,"Franchise Law Journal, Vol. 17, Number 4 (Spring 1998), pp. 140-148",na,na,na,3,na
Arbitration (and More) [notes],"Costello, Kenenth R.; Levin, Benjamin A. (Cited 26 times); Lockerby, Michael J. (Cited 22 times)",6030,"Franchise Law Journal, Vol. 19, Number 1 (Summer 1999), pp. 29-44",na,na,na,3,na
